system:index,classification,median,plotid,.geo
0,Built-up,50.0,5335,"{""type"":""Point"",""coordinates"":[-80.83483500741151,35.17970409689366]}"
1,Built-up,50.0,5335,"{""type"":""Point"",""coordinates"":[-80.83483500741151,35.17978486293838]}"
2,Built-up,10.0,5335,"{""type"":""Point"",""coordinates"":[-80.83483500741151,35.17986562890279]}"
3,Built-up,30.0,5335,"{""type"":""Point"",""coordinates"":[-80.83483500741151,35.17994639478695]}"
4,Built-up,30.0,5335,"{""type"":""Point"",""coordinates"":[-80.83483500741151,35.18002716059087]}"
5,Grassland,30.0,5335,"{""type"":""Point"",""coordinates"":[-80.83483500741151,35.18010792631455]}"
6,Grassland,30.0,5336,"{""type"":""Point"",""coordinates"":[-80.83022212186106,35.17938103191243]}"
7,Grassland,30.0,5336,"{""type"":""Point"",""coordinates"":[-80.83022212186106,35.17946179827811]}"
8,Grassland,30.0,5336,"{""type"":""Point"",""coordinates"":[-80.83022212186106,35.17954256456355]}"
9,Grassland,10.0,5336,"{""type"":""Point"",""coordinates"":[-80.83022212186106,35.179623330768756]}"
10,Trees,10.0,5336,"{""type"":""Point"",""coordinates"":[-80.83022212186106,35.17970409689366]}"
11,Trees,10.0,5336,"{""type"":""Point"",""coordinates"":[-80.83022212186106,35.17978486293838]}"
12,Trees,10.0,5336,"{""type"":""Point"",""coordinates"":[-80.83022212186106,35.17986562890279]}"
13,Trees,10.0,5336,"{""type"":""Point"",""coordinates"":[-80.83022212186106,35.17994639478695]}"
14,Built-up,10.0,5336,"{""type"":""Point"",""coordinates"":[-80.83022212186106,35.18002716059087]}"
15,Built-up,10.0,5336,"{""type"":""Point"",""coordinates"":[-80.83022212186106,35.18010792631455]}"
16,Trees,10.0,5336,"{""type"":""Point"",""coordinates"":[-80.83012330717979,35.17938103191243]}"
17,Grassland,10.0,5336,"{""type"":""Point"",""coordinates"":[-80.83012330717979,35.17946179827811]}"
18,Grassland,10.0,5336,"{""type"":""Point"",""coordinates"":[-80.83012330717979,35.17954256456355]}"
19,Grassland,10.0,5336,"{""type"":""Point"",""coordinates"":[-80.83012330717979,35.17962333076875]}"
20,Trees,10.0,5336,"{""type"":""Point"",""coordinates"":[-80.83012330717979,35.17970409689366]}"
21,Trees,10.0,5336,"{""type"":""Point"",""coordinates"":[-80.83012330717979,35.17978486293838]}"
22,Grassland,10.0,5336,"{""type"":""Point"",""coordinates"":[-80.83012330717979,35.17986562890279]}"
23,Grassland,10.0,5336,"{""type"":""Point"",""coordinates"":[-80.83012330717979,35.17994639478695]}"
24,Grassland,10.0,5336,"{""type"":""Point"",""coordinates"":[-80.83012330717979,35.18002716059087]}"
25,Grassland,10.0,5336,"{""type"":""Point"",""coordinates"":[-80.83012330717979,35.18010792631455]}"
26,Trees,10.0,5336,"{""type"":""Point"",""coordinates"":[-80.83002449249852,35.17938103191242]}"
27,Grassland,10.0,5336,"{""type"":""Point"",""coordinates"":[-80.83002449249852,35.179461798278105]}"
28,Grassland,10.0,5336,"{""type"":""Point"",""coordinates"":[-80.83002449249852,35.17954256456355]}"
29,Grassland,10.0,5336,"{""type"":""Point"",""coordinates"":[-80.83002449249852,35.179623330768756]}"
30,Grassland,10.0,5336,"{""type"":""Point"",""coordinates"":[-80.83002449249852,35.17970409689366]}"
31,Grassland,10.0,5336,"{""type"":""Point"",""coordinates"":[-80.83002449249852,35.17978486293838]}"
32,Grassland,10.0,5336,"{""type"":""Point"",""coordinates"":[-80.83002449249852,35.17986562890279]}"
33,Grassland,10.0,5336,"{""type"":""Point"",""coordinates"":[-80.83002449249852,35.17994639478695]}"
34,Grassland,10.0,5336,"{""type"":""Point"",""coordinates"":[-80.83002449249852,35.18002716059087]}"
35,Grassland,10.0,5336,"{""type"":""Point"",""coordinates"":[-80.83002449249852,35.18010792631455]}"
36,Trees,10.0,5336,"{""type"":""Point"",""coordinates"":[-80.82992567781726,35.17938103191243]}"
37,Trees,10.0,5336,"{""type"":""Point"",""coordinates"":[-80.82992567781726,35.17946179827811]}"
38,Grassland,10.0,5336,"{""type"":""Point"",""coordinates"":[-80.82992567781726,35.17954256456355]}"
39,Grassland,10.0,5336,"{""type"":""Point"",""coordinates"":[-80.82992567781726,35.17962333076875]}"
40,Grassland,10.0,5336,"{""type"":""Point"",""coordinates"":[-80.82992567781726,35.17970409689366]}"
41,Trees,10.0,5336,"{""type"":""Point"",""coordinates"":[-80.82992567781726,35.17978486293838]}"
42,Grassland,10.0,5336,"{""type"":""Point"",""coordinates"":[-80.82992567781726,35.179865628902796]}"
43,Grassland,10.0,5336,"{""type"":""Point"",""coordinates"":[-80.82992567781726,35.17994639478695]}"
44,Trees,10.0,5336,"{""type"":""Point"",""coordinates"":[-80.82992567781726,35.18002716059087]}"
45,Grassland,10.0,5336,"{""type"":""Point"",""coordinates"":[-80.82992567781726,35.180107926314555]}"
46,Trees,10.0,5336,"{""type"":""Point"",""coordinates"":[-80.82982686313599,35.17938103191242]}"
47,Trees,10.0,5336,"{""type"":""Point"",""coordinates"":[-80.82982686313599,35.179461798278105]}"
