system:index,classification,median,plotid,.geo
0,Trees,10.0,7811,"{""type"":""Point"",""coordinates"":[-74.29838442177451,40.587814310239054]}"
1,Trees,10.0,7811,"{""type"":""Point"",""coordinates"":[-74.29838442177451,40.58788935102433]}"
2,Trees,10.0,7811,"{""type"":""Point"",""coordinates"":[-74.29838442177451,40.58796439172542]}"
3,Trees,10.0,7811,"{""type"":""Point"",""coordinates"":[-74.29838442177451,40.58803943234232]}"
4,Trees,10.0,7811,"{""type"":""Point"",""coordinates"":[-74.29838442177451,40.588114472874985]}"
5,Trees,10.0,7811,"{""type"":""Point"",""coordinates"":[-74.29838442177451,40.58818951332349]}"
6,Trees,10.0,7811,"{""type"":""Point"",""coordinates"":[-74.29838442177451,40.58826455368776]}"
7,Grassland,60.0,7811,"{""type"":""Point"",""coordinates"":[-74.29838442177451,40.58833959396787]}"
8,Grassland,10.0,7812,"{""type"":""Point"",""coordinates"":[-74.29335314579939,40.58766422841586]}"
9,Trees,10.0,7812,"{""type"":""Point"",""coordinates"":[-74.29335314579939,40.587739269369536]}"
10,Trees,10.0,7812,"{""type"":""Point"",""coordinates"":[-74.29335314579939,40.587814310239054]}"
11,Trees,10.0,7812,"{""type"":""Point"",""coordinates"":[-74.29335314579939,40.58788935102432]}"
12,Trees,10.0,7812,"{""type"":""Point"",""coordinates"":[-74.29335314579939,40.58796439172542]}"
13,Trees,10.0,7812,"{""type"":""Point"",""coordinates"":[-74.29335314579939,40.58803943234232]}"
14,Trees,10.0,7812,"{""type"":""Point"",""coordinates"":[-74.29335314579939,40.588189513323485]}"
15,Built-up,50.0,7812,"{""type"":""Point"",""coordinates"":[-74.29335314579939,40.58826455368776]}"
16,Built-up,50.0,7812,"{""type"":""Point"",""coordinates"":[-74.29335314579939,40.588339593967866]}"
17,Trees,10.0,7812,"{""type"":""Point"",""coordinates"":[-74.29325433111812,40.587739269369536]}"
18,Trees,10.0,7812,"{""type"":""Point"",""coordinates"":[-74.29325433111812,40.587814310239054]}"
19,Trees,10.0,7812,"{""type"":""Point"",""coordinates"":[-74.29325433111812,40.58788935102433]}"
20,Trees,10.0,7812,"{""type"":""Point"",""coordinates"":[-74.29325433111812,40.58796439172542]}"
21,Trees,10.0,7812,"{""type"":""Point"",""coordinates"":[-74.29325433111812,40.58803943234233]}"
22,Trees,10.0,7812,"{""type"":""Point"",""coordinates"":[-74.29325433111812,40.58811447287499]}"
23,Trees,10.0,7812,"{""type"":""Point"",""coordinates"":[-74.29325433111812,40.58818951332349]}"
24,Built-up,50.0,7812,"{""type"":""Point"",""coordinates"":[-74.29325433111812,40.58826455368776]}"
25,Built-up,50.0,7812,"{""type"":""Point"",""coordinates"":[-74.29325433111812,40.58833959396787]}"
26,Trees,10.0,7812,"{""type"":""Point"",""coordinates"":[-74.29315551643685,40.587739269369536]}"
27,Trees,10.0,7812,"{""type"":""Point"",""coordinates"":[-74.29315551643685,40.587814310239054]}"
28,Trees,10.0,7812,"{""type"":""Point"",""coordinates"":[-74.29315551643685,40.58788935102433]}"
29,Trees,10.0,7812,"{""type"":""Point"",""coordinates"":[-74.29315551643685,40.58796439172542]}"
30,Trees,10.0,7812,"{""type"":""Point"",""coordinates"":[-74.29315551643685,40.58803943234233]}"
31,Trees,10.0,7812,"{""type"":""Point"",""coordinates"":[-74.29315551643685,40.588114472874985]}"
32,Trees,10.0,7812,"{""type"":""Point"",""coordinates"":[-74.29315551643685,40.58818951332349]}"
33,Built-up,10.0,7812,"{""type"":""Point"",""coordinates"":[-74.29315551643685,40.58826455368776]}"
34,Built-up,50.0,7812,"{""type"":""Point"",""coordinates"":[-74.29315551643685,40.58833959396787]}"
35,Grassland,10.0,7812,"{""type"":""Point"",""coordinates"":[-74.29305670175559,40.58766422841586]}"
36,Trees,10.0,7812,"{""type"":""Point"",""coordinates"":[-74.29305670175559,40.587739269369536]}"
37,Trees,10.0,7812,"{""type"":""Point"",""coordinates"":[-74.29305670175559,40.587814310239054]}"
38,Trees,10.0,7812,"{""type"":""Point"",""coordinates"":[-74.29305670175559,40.58788935102433]}"
39,Trees,10.0,7812,"{""type"":""Point"",""coordinates"":[-74.29305670175559,40.58796439172542]}"
40,Trees,10.0,7812,"{""type"":""Point"",""coordinates"":[-74.29305670175559,40.58803943234233]}"
41,Trees,10.0,7812,"{""type"":""Point"",""coordinates"":[-74.29305670175559,40.58811447287499]}"
42,Trees,10.0,7812,"{""type"":""Point"",""coordinates"":[-74.29305670175559,40.58818951332349]}"
43,Trees,10.0,7812,"{""type"":""Point"",""coordinates"":[-74.29305670175559,40.58826455368776]}"
44,Built-up,50.0,7812,"{""type"":""Point"",""coordinates"":[-74.29305670175559,40.58833959396787]}"
45,Built-up,10.0,7812,"{""type"":""Point"",""coordinates"":[-74.29295788707432,40.58766422841585]}"
46,Trees,10.0,7812,"{""type"":""Point"",""coordinates"":[-74.29295788707432,40.587739269369536]}"
47,Trees,10.0,7812,"{""type"":""Point"",""coordinates"":[-74.29295788707432,40.58781431023905]}"
48,Trees,10.0,7812,"{""type"":""Point"",""coordinates"":[-74.29295788707432,40.58796439172542]}"
49,Trees,10.0,7812,"{""type"":""Point"",""coordinates"":[-74.29295788707432,40.58803943234232]}"
50,Trees,10.0,7812,"{""type"":""Point"",""coordinates"":[-74.29295788707432,40.58811447287499]}"
51,Trees,10.0,7812,"{""type"":""Point"",""coordinates"":[-74.29295788707432,40.58818951332349]}"
52,Trees,10.0,7812,"{""type"":""Point"",""coordinates"":[-74.29295788707432,40.588264553687765]}"
53,Trees,10.0,7812,"{""type"":""Point"",""coordinates"":[-74.29295788707432,40.588339593967866]}"
54,Built-up,10.0,7812,"{""type"":""Point"",""coordinates"":[-74.29285907239306,40.58766422841585]}"
55,Trees,10.0,7812,"{""type"":""Point"",""coordinates"":[-74.29285907239306,40.587814310239054]}"
56,Trees,10.0,7812,"{""type"":""Point"",""coordinates"":[-74.29285907239306,40.58788935102433]}"
57,Trees,10.0,7812,"{""type"":""Point"",""coordinates"":[-74.29285907239306,40.58796439172542]}"
58,Trees,10.0,7812,"{""type"":""Point"",""coordinates"":[-74.29285907239306,40.58803943234233]}"
59,Built-up,10.0,7812,"{""type"":""Point"",""coordinates"":[-74.29285907239306,40.58811447287499]}"
60,Trees,10.0,7812,"{""type"":""Point"",""coordinates"":[-74.29285907239306,40.588264553687765]}"
61,Trees,10.0,7812,"{""type"":""Point"",""coordinates"":[-74.29285907239306,40.58833959396787]}"
62,Built-up,10.0,7812,"{""type"":""Point"",""coordinates"":[-74.29276025771179,40.58766422841586]}"
63,Trees,10.0,7812,"{""type"":""Point"",""coordinates"":[-74.29276025771179,40.587814310239054]}"
64,Trees,10.0,7812,"{""type"":""Point"",""coordinates"":[-74.29276025771179,40.58788935102433]}"
