system:index,classification,median,plotid,.geo
0,Built-up,60.0,4410,"{""type"":""Point"",""coordinates"":[-96.76515227262313,33.196569008110856]}"
1,Built-up,60.0,4410,"{""type"":""Point"",""coordinates"":[-96.76505345794185,33.195824814396886]}"
2,Built-up,60.0,4410,"{""type"":""Point"",""coordinates"":[-96.76505345794185,33.19590750289963]}"
3,Built-up,60.0,4410,"{""type"":""Point"",""coordinates"":[-96.76505345794186,33.1959901913243]}"
4,Built-up,60.0,4410,"{""type"":""Point"",""coordinates"":[-96.76505345794185,33.19607287967091]}"
5,Barren / Sparse Vegetation,60.0,4410,"{""type"":""Point"",""coordinates"":[-96.76505345794186,33.196155567939414]}"
6,Barren / Sparse Vegetation,60.0,4410,"{""type"":""Point"",""coordinates"":[-96.76505345794185,33.196238256129874]}"
7,Barren / Sparse Vegetation,60.0,4410,"{""type"":""Point"",""coordinates"":[-96.76505345794186,33.19632094424223]}"
8,Barren / Sparse Vegetation,60.0,4410,"{""type"":""Point"",""coordinates"":[-96.76505345794185,33.19640363227651]}"
9,Grassland,60.0,4410,"{""type"":""Point"",""coordinates"":[-96.76505345794185,33.19648632023271]}"
10,Built-up,60.0,4410,"{""type"":""Point"",""coordinates"":[-96.76505345794185,33.196569008110856]}"
11,Built-up,50.0,4410,"{""type"":""Point"",""coordinates"":[-96.76495464326058,33.19582481439688]}"
12,Built-up,50.0,4410,"{""type"":""Point"",""coordinates"":[-96.76495464326058,33.19590750289963]}"
13,Built-up,60.0,4410,"{""type"":""Point"",""coordinates"":[-96.76495464326058,33.1959901913243]}"
14,Built-up,60.0,4410,"{""type"":""Point"",""coordinates"":[-96.7649546432606,33.19607287967091]}"
15,Barren / Sparse Vegetation,60.0,4410,"{""type"":""Point"",""coordinates"":[-96.76495464326058,33.196155567939414]}"
16,Barren / Sparse Vegetation,60.0,4410,"{""type"":""Point"",""coordinates"":[-96.76495464326058,33.196238256129874]}"
17,Barren / Sparse Vegetation,60.0,4410,"{""type"":""Point"",""coordinates"":[-96.76495464326058,33.19632094424223]}"
