system:index,classification,median,plotid,.geo
0,Built-up,50.0,9307,"{""type"":""Point"",""coordinates"":[-81.9800250673025,36.70080684636621]}"
1,Built-up,50.0,9307,"{""type"":""Point"",""coordinates"":[-81.9800250673025,36.70088607269874]}"
2,Built-up,50.0,9307,"{""type"":""Point"",""coordinates"":[-81.9800250673025,36.70096529894957]}"
3,Built-up,50.0,9307,"{""type"":""Point"",""coordinates"":[-81.9800250673025,36.7010445251188]}"
4,Built-up,50.0,9307,"{""type"":""Point"",""coordinates"":[-81.9800250673025,36.70112375120636]}"
5,Built-up,50.0,9307,"{""type"":""Point"",""coordinates"":[-81.9800250673025,36.70120297721223]}"
6,Built-up,50.0,9307,"{""type"":""Point"",""coordinates"":[-81.9800250673025,36.70128220313645]}"
7,Built-up,50.0,9307,"{""type"":""Point"",""coordinates"":[-81.9800250673025,36.70136142897903]}"
8,Grassland,50.0,9308,"{""type"":""Point"",""coordinates"":[-81.97530650608662,36.70064839345616]}"
9,Built-up,50.0,9308,"{""type"":""Point"",""coordinates"":[-81.97530650608662,36.700727619952]}"
10,Built-up,50.0,9308,"{""type"":""Point"",""coordinates"":[-81.97530650608662,36.700806846366206]}"
11,Built-up,50.0,9308,"{""type"":""Point"",""coordinates"":[-81.97530650608662,36.70088607269874]}"
12,Built-up,30.0,9308,"{""type"":""Point"",""coordinates"":[-81.97530650608662,36.700965298949576]}"
13,Built-up,30.0,9308,"{""type"":""Point"",""coordinates"":[-81.97530650608662,36.7010445251188]}"
14,Built-up,30.0,9308,"{""type"":""Point"",""coordinates"":[-81.97530650608662,36.70112375120636]}"
15,Built-up,50.0,9308,"{""type"":""Point"",""coordinates"":[-81.97530650608662,36.70120297721223]}"
16,Built-up,50.0,9308,"{""type"":""Point"",""coordinates"":[-81.97530650608662,36.70128220313645]}"
17,Built-up,50.0,9308,"{""type"":""Point"",""coordinates"":[-81.97530650608662,36.70136142897903]}"
18,Grassland,50.0,9308,"{""type"":""Point"",""coordinates"":[-81.97520769140536,36.70064839345616]}"
19,Built-up,50.0,9308,"{""type"":""Point"",""coordinates"":[-81.97520769140536,36.700727619952005]}"
20,Built-up,50.0,9308,"{""type"":""Point"",""coordinates"":[-81.97520769140536,36.70080684636621]}"
21,Built-up,50.0,9308,"{""type"":""Point"",""coordinates"":[-81.97520769140536,36.70088607269874]}"
22,Grassland,30.0,9308,"{""type"":""Point"",""coordinates"":[-81.97520769140536,36.700965298949576]}"
23,Grassland,30.0,9308,"{""type"":""Point"",""coordinates"":[-81.97520769140536,36.7010445251188]}"
24,Built-up,30.0,9308,"{""type"":""Point"",""coordinates"":[-81.97520769140536,36.70112375120636]}"
25,Built-up,50.0,9308,"{""type"":""Point"",""coordinates"":[-81.97520769140536,36.70120297721223]}"
26,Built-up,50.0,9308,"{""type"":""Point"",""coordinates"":[-81.97520769140536,36.70128220313645]}"
27,Built-up,50.0,9308,"{""type"":""Point"",""coordinates"":[-81.97520769140536,36.70136142897903]}"
28,Trees,30.0,9308,"{""type"":""Point"",""coordinates"":[-81.9751088767241,36.70064839345616]}"
29,Built-up,30.0,9308,"{""type"":""Point"",""coordinates"":[-81.9751088767241,36.700727619952005]}"
30,Grassland,30.0,9308,"{""type"":""Point"",""coordinates"":[-81.9751088767241,36.700806846366206]}"
31,Grassland,30.0,9308,"{""type"":""Point"",""coordinates"":[-81.9751088767241,36.70088607269874]}"
32,Grassland,30.0,9308,"{""type"":""Point"",""coordinates"":[-81.9751088767241,36.70096529894957]}"
33,Grassland,30.0,9308,"{""type"":""Point"",""coordinates"":[-81.9751088767241,36.7010445251188]}"
34,Built-up,30.0,9308,"{""type"":""Point"",""coordinates"":[-81.9751088767241,36.70112375120636]}"
35,Built-up,60.0,9308,"{""type"":""Point"",""coordinates"":[-81.9751088767241,36.70120297721224]}"
