system:index,classification,median,plotid,.geo
51,Built-up,50.0,4802,"{""type"":""Point"",""coordinates"":[-97.81893361302534,30.450139372249662]}"
52,Built-up,60.0,4802,"{""type"":""Point"",""coordinates"":[-97.81893361302534,30.450224557435398]}"
53,Trees,60.0,4802,"{""type"":""Point"",""coordinates"":[-97.81893361302534,30.450309742546647]}"
54,Trees,10.0,4802,"{""type"":""Point"",""coordinates"":[-97.81893361302534,30.450394927583503]}"
55,Trees,10.0,4802,"{""type"":""Point"",""coordinates"":[-97.81893361302534,30.450480112545858]}"
56,Trees,10.0,4802,"{""type"":""Point"",""coordinates"":[-97.81893361302534,30.450565297433783]}"
57,Built-up,50.0,4802,"{""type"":""Point"",""coordinates"":[-97.81893361302534,30.450650482247255]}"
58,Shrubland,50.0,4802,"{""type"":""Point"",""coordinates"":[-97.81893361302534,30.45073566698624]}"
59,Built-up,10.0,4802,"{""type"":""Point"",""coordinates"":[-97.81893361302534,30.450820851650793]}"
60,Trees,50.0,4802,"{""type"":""Point"",""coordinates"":[-97.81883479834406,30.450054186989473]}"
61,Built-up,50.0,4802,"{""type"":""Point"",""coordinates"":[-97.81883479834406,30.450139372249662]}"
62,Built-up,50.0,4802,"{""type"":""Point"",""coordinates"":[-97.81883479834406,30.450224557435398]}"
63,Trees,60.0,4802,"{""type"":""Point"",""coordinates"":[-97.81883479834406,30.450309742546647]}"
64,Trees,50.0,4802,"{""type"":""Point"",""coordinates"":[-97.81883479834406,30.450394927583506]}"
65,Built-up,10.0,4802,"{""type"":""Point"",""coordinates"":[-97.81883479834406,30.450480112545858]}"
66,Built-up,50.0,4802,"{""type"":""Point"",""coordinates"":[-97.81883479834406,30.450650482247255]}"
67,Trees,50.0,4802,"{""type"":""Point"",""coordinates"":[-97.81883479834406,30.45073566698624]}"
68,Trees,50.0,4802,"{""type"":""Point"",""coordinates"":[-97.81873598366282,30.450054186989473]}"
69,Built-up,50.0,4802,"{""type"":""Point"",""coordinates"":[-97.81873598366282,30.450139372249662]}"
70,Built-up,60.0,4802,"{""type"":""Point"",""coordinates"":[-97.81873598366282,30.450224557435398]}"
71,Trees,50.0,4802,"{""type"":""Point"",""coordinates"":[-97.81873598366282,30.450309742546647]}"
72,Built-up,50.0,4802,"{""type"":""Point"",""coordinates"":[-97.81873598366282,30.450394927583503]}"
73,Trees,10.0,4802,"{""type"":""Point"",""coordinates"":[-97.81873598366282,30.450480112545858]}"
74,Trees,10.0,4802,"{""type"":""Point"",""coordinates"":[-97.81873598366282,30.450565297433783]}"
75,Built-up,50.0,4802,"{""type"":""Point"",""coordinates"":[-97.81873598366282,30.450650482247255]}"
76,Built-up,50.0,4802,"{""type"":""Point"",""coordinates"":[-97.81873598366282,30.450735666986237]}"
77,Built-up,50.0,4802,"{""type"":""Point"",""coordinates"":[-97.81873598366282,30.450820851650793]}"
78,Grassland,50.0,4802,"{""type"":""Point"",""coordinates"":[-97.81863716898154,30.450054186989473]}"
79,Built-up,50.0,4802,"{""type"":""Point"",""coordinates"":[-97.81863716898154,30.450139372249662]}"
80,Built-up,60.0,4802,"{""type"":""Point"",""coordinates"":[-97.81863716898154,30.450224557435398]}"
81,Built-up,50.0,4802,"{""type"":""Point"",""coordinates"":[-97.81863716898154,30.450394927583506]}"
82,Built-up,50.0,4802,"{""type"":""Point"",""coordinates"":[-97.81863716898154,30.450480112545858]}"
83,Trees,10.0,4802,"{""type"":""Point"",""coordinates"":[-97.81863716898154,30.450565297433783]}"
84,Built-up,50.0,4802,"{""type"":""Point"",""coordinates"":[-97.81863716898154,30.450650482247255]}"
85,Barren / Sparse Vegetation,60.0,4802,"{""type"":""Point"",""coordinates"":[-97.81863716898154,30.450735666986237]}"
86,Trees,60.0,4802,"{""type"":""Point"",""coordinates"":[-97.81863716898154,30.450820851650793]}"
87,Grassland,50.0,4802,"{""type"":""Point"",""coordinates"":[-97.81853835430026,30.450054186989473]}"
88,Built-up,50.0,4802,"{""type"":""Point"",""coordinates"":[-97.81853835430026,30.450139372249662]}"
89,Built-up,60.0,4802,"{""type"":""Point"",""coordinates"":[-97.81853835430026,30.450224557435398]}"
90,Trees,10.0,4802,"{""type"":""Point"",""coordinates"":[-97.81853835430026,30.450394927583503]}"
91,Trees,10.0,4802,"{""type"":""Point"",""coordinates"":[-97.81853835430026,30.450565297433783]}"
92,Barren / Sparse Vegetation,50.0,4802,"{""type"":""Point"",""coordinates"":[-97.81853835430026,30.45073566698624]}"
93,Built-up,10.0,4802,"{""type"":""Point"",""coordinates"":[-97.81853835430026,30.450820851650793]}"
94,Grassland,50.0,4802,"{""type"":""Point"",""coordinates"":[-97.818439539619,30.450054186989465]}"
95,Built-up,50.0,4802,"{""type"":""Point"",""coordinates"":[-97.818439539619,30.450139372249662]}"
96,Built-up,50.0,4802,"{""type"":""Point"",""coordinates"":[-97.818439539619,30.450224557435398]}"
97,Trees,10.0,4802,"{""type"":""Point"",""coordinates"":[-97.818439539619,30.450309742546644]}"
98,Trees,10.0,4802,"{""type"":""Point"",""coordinates"":[-97.818439539619,30.450394927583496]}"
99,Trees,10.0,4802,"{""type"":""Point"",""coordinates"":[-97.818439539619,30.45056529743378]}"
100,Built-up,10.0,4802,"{""type"":""Point"",""coordinates"":[-97.818439539619,30.450820851650793]}"
101,Trees,10.0,4803,"{""type"":""Point"",""coordinates"":[-97.81411340129395,30.450139372249662]}"
102,Shrubland,50.0,4803,"{""type"":""Point"",""coordinates"":[-97.81411340129395,30.45056529743378]}"
103,Built-up,50.0,4803,"{""type"":""Point"",""coordinates"":[-97.81411340129395,30.450650482247255]}"
104,Built-up,50.0,4803,"{""type"":""Point"",""coordinates"":[-97.81411340129395,30.450735666986237]}"
105,Built-up,50.0,4803,"{""type"":""Point"",""coordinates"":[-97.81411340129395,30.450820851650786]}"
106,Trees,10.0,4803,"{""type"":""Point"",""coordinates"":[-97.8140145866127,30.450054186989465]}"
107,Built-up,10.0,4803,"{""type"":""Point"",""coordinates"":[-97.8140145866127,30.450139372249662]}"
108,Trees,10.0,4803,"{""type"":""Point"",""coordinates"":[-97.8140145866127,30.45022455743539]}"
109,Grassland,10.0,4803,"{""type"":""Point"",""coordinates"":[-97.8140145866127,30.450309742546647]}"
110,Grassland,10.0,4803,"{""type"":""Point"",""coordinates"":[-97.8140145866127,30.450394927583503]}"
111,Built-up,10.0,4803,"{""type"":""Point"",""coordinates"":[-97.8140145866127,30.450480112545858]}"
112,Built-up,10.0,4803,"{""type"":""Point"",""coordinates"":[-97.8140145866127,30.450565297433783]}"
113,Built-up,10.0,4803,"{""type"":""Point"",""coordinates"":[-97.8140145866127,30.450650482247248]}"
114,Grassland,10.0,4803,"{""type"":""Point"",""coordinates"":[-97.8140145866127,30.450735666986237]}"
115,Trees,50.0,4803,"{""type"":""Point"",""coordinates"":[-97.8140145866127,30.450820851650793]}"
116,Trees,10.0,4803,"{""type"":""Point"",""coordinates"":[-97.8139157719314,30.450054186989465]}"
117,Built-up,10.0,4803,"{""type"":""Point"",""coordinates"":[-97.8139157719314,30.450139372249662]}"
118,Grassland,10.0,4803,"{""type"":""Point"",""coordinates"":[-97.8139157719314,30.450224557435398]}"
119,Grassland,10.0,4803,"{""type"":""Point"",""coordinates"":[-97.8139157719314,30.450309742546647]}"
120,Grassland,10.0,4803,"{""type"":""Point"",""coordinates"":[-97.8139157719314,30.450394927583503]}"
121,Grassland,10.0,4803,"{""type"":""Point"",""coordinates"":[-97.8139157719314,30.450480112545858]}"
122,Grassland,10.0,4803,"{""type"":""Point"",""coordinates"":[-97.8139157719314,30.450565297433783]}"
123,Grassland,10.0,4803,"{""type"":""Point"",""coordinates"":[-97.8139157719314,30.450650482247255]}"
124,Trees,10.0,4803,"{""type"":""Point"",""coordinates"":[-97.8139157719314,30.45073566698624]}"
125,Trees,50.0,4803,"{""type"":""Point"",""coordinates"":[-97.8139157719314,30.450820851650793]}"
126,Built-up,50.0,4803,"{""type"":""Point"",""coordinates"":[-97.81381695725015,30.450054186989473]}"
127,Trees,10.0,4803,"{""type"":""Point"",""coordinates"":[-97.81381695725015,30.450139372249662]}"
128,Trees,10.0,4803,"{""type"":""Point"",""coordinates"":[-97.81381695725014,30.450224557435398]}"
129,Grassland,30.0,4803,"{""type"":""Point"",""coordinates"":[-97.81381695725015,30.450309742546647]}"
130,Grassland,30.0,4803,"{""type"":""Point"",""coordinates"":[-97.81381695725015,30.450394927583503]}"
131,Built-up,30.0,4803,"{""type"":""Point"",""coordinates"":[-97.81381695725015,30.450480112545858]}"
132,Grassland,30.0,4803,"{""type"":""Point"",""coordinates"":[-97.81381695725015,30.450565297433783]}"
133,Grassland,30.0,4803,"{""type"":""Point"",""coordinates"":[-97.81381695725015,30.450650482247255]}"
134,Grassland,30.0,4803,"{""type"":""Point"",""coordinates"":[-97.81381695725015,30.450735666986237]}"
135,Trees,30.0,4803,"{""type"":""Point"",""coordinates"":[-97.81381695725015,30.450820851650793]}"
136,Built-up,10.0,4803,"{""type"":""Point"",""coordinates"":[-97.81371814256887,30.450054186989465]}"
137,Trees,10.0,4803,"{""type"":""Point"",""coordinates"":[-97.81371814256887,30.450139372249662]}"
138,Grassland,10.0,4803,"{""type"":""Point"",""coordinates"":[-97.81371814256887,30.450309742546647]}"
139,Grassland,30.0,4803,"{""type"":""Point"",""coordinates"":[-97.81371814256887,30.450394927583506]}"
140,Grassland,30.0,4803,"{""type"":""Point"",""coordinates"":[-97.81371814256887,30.450480112545858]}"
141,Grassland,30.0,4803,"{""type"":""Point"",""coordinates"":[-97.81371814256887,30.45056529743378]}"
142,Grassland,30.0,4803,"{""type"":""Point"",""coordinates"":[-97.81371814256887,30.450650482247255]}"
143,Grassland,30.0,4803,"{""type"":""Point"",""coordinates"":[-97.81371814256887,30.450735666986237]}"
144,Grassland,10.0,4803,"{""type"":""Point"",""coordinates"":[-97.81371814256887,30.450820851650793]}"
145,Trees,10.0,4803,"{""type"":""Point"",""coordinates"":[-97.8136193278876,30.450139372249662]}"
146,Trees,10.0,4803,"{""type"":""Point"",""coordinates"":[-97.8136193278876,30.450309742546647]}"
147,Trees,10.0,4803,"{""type"":""Point"",""coordinates"":[-97.8136193278876,30.450394927583496]}"
148,Trees,10.0,4803,"{""type"":""Point"",""coordinates"":[-97.8136193278876,30.450480112545858]}"
149,Trees,10.0,4803,"{""type"":""Point"",""coordinates"":[-97.8136193278876,30.450565297433783]}"
150,Trees,10.0,4803,"{""type"":""Point"",""coordinates"":[-97.8136193278876,30.450650482247255]}"
151,Trees,30.0,4803,"{""type"":""Point"",""coordinates"":[-97.8136193278876,30.450735666986237]}"
152,Trees,10.0,4803,"{""type"":""Point"",""coordinates"":[-97.8136193278876,30.450820851650793]}"
153,Built-up,10.0,4803,"{""type"":""Point"",""coordinates"":[-97.81352051320636,30.450054186989465]}"
154,Trees,10.0,4803,"{""type"":""Point"",""coordinates"":[-97.81352051320636,30.450139372249662]}"
155,Trees,10.0,4803,"{""type"":""Point"",""coordinates"":[-97.81352051320636,30.450224557435398]}"
156,Trees,10.0,4803,"{""type"":""Point"",""coordinates"":[-97.81352051320636,30.450309742546647]}"
157,Trees,10.0,4803,"{""type"":""Point"",""coordinates"":[-97.81352051320636,30.450394927583506]}"
158,Trees,10.0,4803,"{""type"":""Point"",""coordinates"":[-97.81352051320636,30.450480112545858]}"
159,Trees,10.0,4803,"{""type"":""Point"",""coordinates"":[-97.81352051320636,30.450565297433783]}"
160,Trees,10.0,4803,"{""type"":""Point"",""coordinates"":[-97.81352051320636,30.450650482247255]}"
161,Trees,10.0,4803,"{""type"":""Point"",""coordinates"":[-97.81352051320636,30.450735666986237]}"
162,Trees,10.0,4803,"{""type"":""Point"",""coordinates"":[-97.81352051320636,30.450820851650793]}"
163,Built-up,10.0,4803,"{""type"":""Point"",""coordinates"":[-97.81342169852508,30.450054186989473]}"
164,Built-up,10.0,4803,"{""type"":""Point"",""coordinates"":[-97.81342169852508,30.450224557435398]}"
165,Built-up,10.0,4803,"{""type"":""Point"",""coordinates"":[-97.81342169852508,30.450309742546647]}"
166,Built-up,10.0,4803,"{""type"":""Point"",""coordinates"":[-97.81342169852508,30.450480112545858]}"
167,Trees,10.0,4803,"{""type"":""Point"",""coordinates"":[-97.81342169852508,30.450650482247255]}"
168,Trees,10.0,4803,"{""type"":""Point"",""coordinates"":[-97.81342169852508,30.450735666986237]}"
169,Trees,10.0,4803,"{""type"":""Point"",""coordinates"":[-97.81342169852508,30.450820851650793]}"
170,Built-up,50.0,4803,"{""type"":""Point"",""coordinates"":[-97.8133228838438,30.450054186989473]}"
171,Trees,10.0,4803,"{""type"":""Point"",""coordinates"":[-97.8133228838438,30.450139372249662]}"
172,Trees,10.0,4803,"{""type"":""Point"",""coordinates"":[-97.8133228838438,30.450224557435398]}"
173,Built-up,50.0,4803,"{""type"":""Point"",""coordinates"":[-97.8133228838438,30.450309742546647]}"
174,Built-up,50.0,4803,"{""type"":""Point"",""coordinates"":[-97.8133228838438,30.450394927583503]}"
175,Built-up,10.0,4803,"{""type"":""Point"",""coordinates"":[-97.8133228838438,30.450480112545858]}"
176,Trees,10.0,4803,"{""type"":""Point"",""coordinates"":[-97.8133228838438,30.450565297433783]}"
177,Trees,10.0,4803,"{""type"":""Point"",""coordinates"":[-97.8133228838438,30.450650482247255]}"
178,Built-up,50.0,4803,"{""type"":""Point"",""coordinates"":[-97.81322406916254,30.450054186989473]}"
179,Grassland,50.0,4803,"{""type"":""Point"",""coordinates"":[-97.81322406916254,30.450139372249662]}"
180,Built-up,30.0,4803,"{""type"":""Point"",""coordinates"":[-97.81322406916254,30.450224557435398]}"
181,Built-up,50.0,4803,"{""type"":""Point"",""coordinates"":[-97.81322406916254,30.450309742546647]}"
182,Trees,10.0,4803,"{""type"":""Point"",""coordinates"":[-97.81322406916254,30.450394927583506]}"
183,Trees,10.0,4803,"{""type"":""Point"",""coordinates"":[-97.81322406916254,30.450565297433783]}"
184,Trees,10.0,4803,"{""type"":""Point"",""coordinates"":[-97.81322406916254,30.450650482247255]}"
185,Trees,50.0,4803,"{""type"":""Point"",""coordinates"":[-97.81322406916254,30.450820851650793]}"
186,Built-up,50.0,4804,"{""type"":""Point"",""coordinates"":[-97.80889793083747,30.450054186989473]}"
187,Built-up,10.0,4804,"{""type"":""Point"",""coordinates"":[-97.80889793083747,30.450139372249662]}"
188,Trees,10.0,4804,"{""type"":""Point"",""coordinates"":[-97.80889793083747,30.450224557435398]}"
189,Trees,10.0,4804,"{""type"":""Point"",""coordinates"":[-97.80889793083747,30.450309742546647]}"
190,Trees,10.0,4804,"{""type"":""Point"",""coordinates"":[-97.80889793083747,30.450394927583496]}"
191,Trees,10.0,4804,"{""type"":""Point"",""coordinates"":[-97.80889793083747,30.450480112545858]}"
192,Trees,10.0,4804,"{""type"":""Point"",""coordinates"":[-97.80889793083747,30.450565297433783]}"
193,Built-up,10.0,4804,"{""type"":""Point"",""coordinates"":[-97.80889793083747,30.450650482247255]}"
194,Trees,10.0,4804,"{""type"":""Point"",""coordinates"":[-97.80889793083747,30.450735666986237]}"
195,Trees,10.0,4804,"{""type"":""Point"",""coordinates"":[-97.80889793083747,30.450820851650793]}"
196,Trees,10.0,4804,"{""type"":""Point"",""coordinates"":[-97.8087991161562,30.450139372249662]}"
197,Trees,10.0,4804,"{""type"":""Point"",""coordinates"":[-97.8087991161562,30.450224557435398]}"
198,Trees,10.0,4804,"{""type"":""Point"",""coordinates"":[-97.8087991161562,30.450309742546647]}"
199,Trees,10.0,4804,"{""type"":""Point"",""coordinates"":[-97.8087991161562,30.450394927583503]}"
200,Built-up,10.0,4804,"{""type"":""Point"",""coordinates"":[-97.8087991161562,30.450565297433783]}"
201,Trees,10.0,4804,"{""type"":""Point"",""coordinates"":[-97.8087991161562,30.450650482247255]}"
202,Grassland,10.0,4804,"{""type"":""Point"",""coordinates"":[-97.8087991161562,30.450735666986237]}"
203,Built-up,10.0,4804,"{""type"":""Point"",""coordinates"":[-97.80870030147491,30.450054186989465]}"
204,Trees,10.0,4804,"{""type"":""Point"",""coordinates"":[-97.80870030147491,30.450224557435398]}"
205,Trees,10.0,4804,"{""type"":""Point"",""coordinates"":[-97.80870030147491,30.450309742546647]}"
206,Grassland,10.0,4804,"{""type"":""Point"",""coordinates"":[-97.80870030147491,30.450394927583496]}"
207,Trees,10.0,4804,"{""type"":""Point"",""coordinates"":[-97.80870030147491,30.450480112545858]}"
208,Built-up,10.0,4804,"{""type"":""Point"",""coordinates"":[-97.80870030147491,30.450565297433783]}"
209,Grassland,10.0,4804,"{""type"":""Point"",""coordinates"":[-97.80870030147491,30.450650482247255]}"
210,Built-up,10.0,4804,"{""type"":""Point"",""coordinates"":[-97.80870030147491,30.450735666986237]}"
211,Built-up,10.0,4804,"{""type"":""Point"",""coordinates"":[-97.80870030147491,30.450820851650793]}"
212,Open Water,10.0,4804,"{""type"":""Point"",""coordinates"":[-97.80860148679366,30.450139372249662]}"
213,Trees,10.0,4804,"{""type"":""Point"",""coordinates"":[-97.80860148679366,30.450224557435398]}"
214,Built-up,50.0,4804,"{""type"":""Point"",""coordinates"":[-97.80860148679366,30.450394927583503]}"
215,Built-up,50.0,4804,"{""type"":""Point"",""coordinates"":[-97.80860148679366,30.450480112545858]}"
216,Trees,50.0,4804,"{""type"":""Point"",""coordinates"":[-97.80860148679366,30.450565297433783]}"
217,Built-up,50.0,4804,"{""type"":""Point"",""coordinates"":[-97.80860148679366,30.450650482247255]}"
218,Built-up,50.0,4804,"{""type"":""Point"",""coordinates"":[-97.80860148679366,30.450735666986237]}"
219,Trees,50.0,4804,"{""type"":""Point"",""coordinates"":[-97.80860148679366,30.450820851650793]}"
220,Trees,10.0,4804,"{""type"":""Point"",""coordinates"":[-97.80850267211241,30.450054186989473]}"
221,Trees,10.0,4804,"{""type"":""Point"",""coordinates"":[-97.80850267211241,30.450139372249662]}"
222,Trees,30.0,4804,"{""type"":""Point"",""coordinates"":[-97.80850267211241,30.450224557435398]}"
223,Built-up,50.0,4804,"{""type"":""Point"",""coordinates"":[-97.80850267211241,30.450394927583503]}"
224,Built-up,10.0,4804,"{""type"":""Point"",""coordinates"":[-97.80850267211241,30.450565297433783]}"
225,Trees,50.0,4804,"{""type"":""Point"",""coordinates"":[-97.80850267211241,30.450650482247255]}"
226,Trees,10.0,4804,"{""type"":""Point"",""coordinates"":[-97.80850267211241,30.45073566698624]}"
227,Trees,10.0,4804,"{""type"":""Point"",""coordinates"":[-97.80840385743113,30.450054186989465]}"
228,Trees,10.0,4804,"{""type"":""Point"",""coordinates"":[-97.80840385743113,30.450139372249662]}"
229,Built-up,10.0,4804,"{""type"":""Point"",""coordinates"":[-97.80840385743113,30.450224557435398]}"
230,Trees,50.0,4804,"{""type"":""Point"",""coordinates"":[-97.80840385743113,30.450309742546644]}"
231,Grassland,50.0,4804,"{""type"":""Point"",""coordinates"":[-97.80840385743113,30.450394927583496]}"
232,Built-up,50.0,4804,"{""type"":""Point"",""coordinates"":[-97.80840385743113,30.450480112545858]}"
233,Built-up,50.0,4804,"{""type"":""Point"",""coordinates"":[-97.80840385743113,30.45056529743378]}"
234,Trees,10.0,4804,"{""type"":""Point"",""coordinates"":[-97.80840385743113,30.450650482247255]}"
235,Trees,50.0,4804,"{""type"":""Point"",""coordinates"":[-97.80840385743113,30.450735666986237]}"
236,Built-up,10.0,4804,"{""type"":""Point"",""coordinates"":[-97.80840385743113,30.450820851650793]}"
237,Trees,10.0,4804,"{""type"":""Point"",""coordinates"":[-97.80830504274986,30.450054186989473]}"
238,Trees,10.0,4804,"{""type"":""Point"",""coordinates"":[-97.80830504274986,30.450139372249662]}"
239,Trees,50.0,4804,"{""type"":""Point"",""coordinates"":[-97.80830504274986,30.450224557435398]}"
240,Built-up,10.0,4804,"{""type"":""Point"",""coordinates"":[-97.80830504274986,30.450309742546647]}"
241,Grassland,10.0,4804,"{""type"":""Point"",""coordinates"":[-97.80830504274986,30.450394927583496]}"
242,Built-up,50.0,4804,"{""type"":""Point"",""coordinates"":[-97.80830504274986,30.450480112545858]}"
243,Trees,10.0,4804,"{""type"":""Point"",""coordinates"":[-97.80830504274986,30.450565297433783]}"
244,Grassland,10.0,4804,"{""type"":""Point"",""coordinates"":[-97.80830504274986,30.450650482247248]}"
245,Built-up,10.0,4804,"{""type"":""Point"",""coordinates"":[-97.80830504274986,30.450735666986237]}"
246,Trees,10.0,4804,"{""type"":""Point"",""coordinates"":[-97.80830504274986,30.450820851650793]}"
247,Trees,10.0,4804,"{""type"":""Point"",""coordinates"":[-97.80820622806858,30.450054186989473]}"
248,Built-up,10.0,4804,"{""type"":""Point"",""coordinates"":[-97.80820622806858,30.450139372249662]}"
249,Trees,10.0,4804,"{""type"":""Point"",""coordinates"":[-97.80820622806858,30.450224557435398]}"
250,Trees,10.0,4804,"{""type"":""Point"",""coordinates"":[-97.80820622806858,30.450309742546647]}"
251,Built-up,10.0,4804,"{""type"":""Point"",""coordinates"":[-97.80820622806858,30.450394927583503]}"
252,Trees,10.0,4804,"{""type"":""Point"",""coordinates"":[-97.80820622806858,30.450480112545858]}"
253,Trees,10.0,4804,"{""type"":""Point"",""coordinates"":[-97.80820622806858,30.450565297433783]}"
254,Built-up,10.0,4804,"{""type"":""Point"",""coordinates"":[-97.80820622806858,30.450735666986237]}"
255,Grassland,10.0,4804,"{""type"":""Point"",""coordinates"":[-97.80820622806858,30.450820851650793]}"
256,Trees,10.0,4804,"{""type"":""Point"",""coordinates"":[-97.80810741338732,30.450139372249662]}"
257,Built-up,10.0,4804,"{""type"":""Point"",""coordinates"":[-97.80810741338732,30.450394927583506]}"
258,Trees,10.0,4804,"{""type"":""Point"",""coordinates"":[-97.80810741338732,30.450480112545858]}"
259,Built-up,10.0,4804,"{""type"":""Point"",""coordinates"":[-97.80810741338732,30.450565297433783]}"
260,Trees,10.0,4804,"{""type"":""Point"",""coordinates"":[-97.80810741338732,30.450650482247255]}"
261,Trees,10.0,4804,"{""type"":""Point"",""coordinates"":[-97.80810741338732,30.45073566698624]}"
262,Trees,10.0,4804,"{""type"":""Point"",""coordinates"":[-97.80810741338732,30.450820851650793]}"
263,Built-up,10.0,4804,"{""type"":""Point"",""coordinates"":[-97.80800859870605,30.450054186989473]}"
264,Trees,50.0,4804,"{""type"":""Point"",""coordinates"":[-97.80800859870605,30.450139372249662]}"
