system:index,classification,median,plotid,.geo
0,Built-up,50.0,2528,"{""type"":""Point"",""coordinates"":[-121.14143221637701,38.64574902933407]}"
1,Built-up,60.0,2528,"{""type"":""Point"",""coordinates"":[-121.14143221637701,38.64582620574001]}"
2,Built-up,60.0,2528,"{""type"":""Point"",""coordinates"":[-121.14143221637701,38.64590338206282]}"
3,Built-up,50.0,2528,"{""type"":""Point"",""coordinates"":[-121.1413334016957,38.64520879216522]}"
4,Built-up,50.0,2528,"{""type"":""Point"",""coordinates"":[-121.1413334016957,38.64528596915298]}"
5,Built-up,50.0,2528,"{""type"":""Point"",""coordinates"":[-121.1413334016957,38.64536314605763]}"
6,Built-up,50.0,2528,"{""type"":""Point"",""coordinates"":[-121.1413334016957,38.64544032287918]}"
7,Built-up,50.0,2528,"{""type"":""Point"",""coordinates"":[-121.1413334016957,38.64551749961757]}"
8,Built-up,50.0,2528,"{""type"":""Point"",""coordinates"":[-121.1413334016957,38.64559467627285]}"
9,Built-up,50.0,2528,"{""type"":""Point"",""coordinates"":[-121.1413334016957,38.645671852845]}"
10,Built-up,50.0,2528,"{""type"":""Point"",""coordinates"":[-121.1413334016957,38.64574902933407]}"
11,Built-up,50.0,2528,"{""type"":""Point"",""coordinates"":[-121.1413334016957,38.64582620574001]}"
12,Cropland,60.0,2528,"{""type"":""Point"",""coordinates"":[-121.1413334016957,38.64590338206281]}"
13,Trees,10.0,2529,"{""type"":""Point"",""coordinates"":[-121.13646486935002,38.64520879216522]}"
14,Trees,10.0,2529,"{""type"":""Point"",""coordinates"":[-121.13646486935002,38.64528596915298]}"
15,Trees,60.0,2529,"{""type"":""Point"",""coordinates"":[-121.13646486935002,38.64536314605763]}"
16,Built-up,50.0,2529,"{""type"":""Point"",""coordinates"":[-121.13646486935002,38.64544032287918]}"
17,Built-up,10.0,2529,"{""type"":""Point"",""coordinates"":[-121.13646486935002,38.64551749961757]}"
18,Cropland,50.0,2529,"{""type"":""Point"",""coordinates"":[-121.13646486935002,38.64559467627285]}"
19,Built-up,50.0,2529,"{""type"":""Point"",""coordinates"":[-121.13646486935002,38.645671852845005]}"
20,Grassland,50.0,2529,"{""type"":""Point"",""coordinates"":[-121.13646486935002,38.64574902933407]}"
21,Barren / Sparse Vegetation,60.0,2529,"{""type"":""Point"",""coordinates"":[-121.13646486935002,38.64582620574001]}"
22,Shrubland,60.0,2529,"{""type"":""Point"",""coordinates"":[-121.13646486935002,38.64590338206281]}"
23,Trees,10.0,2529,"{""type"":""Point"",""coordinates"":[-121.13636605466878,38.64520879216522]}"
24,Trees,10.0,2529,"{""type"":""Point"",""coordinates"":[-121.13636605466878,38.64528596915298]}"
25,Trees,60.0,2529,"{""type"":""Point"",""coordinates"":[-121.13636605466878,38.64536314605763]}"
26,Built-up,50.0,2529,"{""type"":""Point"",""coordinates"":[-121.13636605466878,38.64544032287918]}"
27,Built-up,10.0,2529,"{""type"":""Point"",""coordinates"":[-121.13636605466878,38.64551749961757]}"
28,Cropland,50.0,2529,"{""type"":""Point"",""coordinates"":[-121.13636605466878,38.64559467627285]}"
29,Built-up,50.0,2529,"{""type"":""Point"",""coordinates"":[-121.13636605466878,38.645671852845005]}"
30,Grassland,50.0,2529,"{""type"":""Point"",""coordinates"":[-121.13636605466876,38.64574902933407]}"
31,Barren / Sparse Vegetation,60.0,2529,"{""type"":""Point"",""coordinates"":[-121.13636605466878,38.64582620574001]}"
32,Shrubland,60.0,2529,"{""type"":""Point"",""coordinates"":[-121.13636605466878,38.64590338206281]}"
33,Trees,50.0,2529,"{""type"":""Point"",""coordinates"":[-121.13626723998748,38.64520879216522]}"
34,Trees,50.0,2529,"{""type"":""Point"",""coordinates"":[-121.13626723998748,38.64528596915298]}"
35,Trees,50.0,2529,"{""type"":""Point"",""coordinates"":[-121.13626723998748,38.64536314605763]}"
36,Built-up,50.0,2529,"{""type"":""Point"",""coordinates"":[-121.13626723998748,38.64544032287918]}"
37,Built-up,50.0,2529,"{""type"":""Point"",""coordinates"":[-121.13626723998748,38.64551749961757]}"
38,Cropland,50.0,2529,"{""type"":""Point"",""coordinates"":[-121.13626723998748,38.64559467627285]}"
39,Built-up,50.0,2529,"{""type"":""Point"",""coordinates"":[-121.13626723998748,38.645671852845]}"
40,Grassland,60.0,2529,"{""type"":""Point"",""coordinates"":[-121.13626723998748,38.64574902933407]}"
41,Barren / Sparse Vegetation,10.0,2529,"{""type"":""Point"",""coordinates"":[-121.13626723998748,38.64582620574001]}"
42,Shrubland,10.0,2529,"{""type"":""Point"",""coordinates"":[-121.13626723998748,38.64590338206281]}"
