system:index,classification,median,plotid,.geo
0,Grassland,50.0,403,"{""type"":""Point"",""coordinates"":[-95.84211911054862,36.31305988385012]}"
1,Built-up,50.0,403,"{""type"":""Point"",""coordinates"":[-95.84211911054864,36.3131395080197]}"
2,Built-up,50.0,403,"{""type"":""Point"",""coordinates"":[-95.84211911054864,36.313219132107946]}"
3,Grassland,50.0,403,"{""type"":""Point"",""coordinates"":[-95.84211911054862,36.31329875611485]}"
4,Built-up,50.0,403,"{""type"":""Point"",""coordinates"":[-95.84211911054862,36.31337838004046]}"
5,Grassland,30.0,403,"{""type"":""Point"",""coordinates"":[-95.84211911054864,36.31345800388472]}"
6,Built-up,50.0,403,"{""type"":""Point"",""coordinates"":[-95.84211911054864,36.31353762764769]}"
7,Grassland,30.0,404,"{""type"":""Point"",""coordinates"":[-95.83742888945145,36.31282101085349]}"
8,Grassland,30.0,404,"{""type"":""Point"",""coordinates"":[-95.83742888945145,36.31290063526704]}"
9,Grassland,30.0,404,"{""type"":""Point"",""coordinates"":[-95.83742888945145,36.312980259599236]}"
10,Grassland,30.0,404,"{""type"":""Point"",""coordinates"":[-95.83742888945145,36.31305988385012]}"
11,Grassland,30.0,404,"{""type"":""Point"",""coordinates"":[-95.83742888945145,36.3131395080197]}"
12,Grassland,30.0,404,"{""type"":""Point"",""coordinates"":[-95.83742888945145,36.313219132107946]}"
13,Built-up,50.0,404,"{""type"":""Point"",""coordinates"":[-95.83742888945145,36.31329875611485]}"
14,Built-up,50.0,404,"{""type"":""Point"",""coordinates"":[-95.83742888945145,36.31337838004046]}"
15,Built-up,50.0,404,"{""type"":""Point"",""coordinates"":[-95.83742888945145,36.31345800388471]}"
16,Built-up,50.0,404,"{""type"":""Point"",""coordinates"":[-95.83742888945145,36.31353762764769]}"
17,Grassland,30.0,404,"{""type"":""Point"",""coordinates"":[-95.83733007477016,36.3128210108535]}"
18,Grassland,30.0,404,"{""type"":""Point"",""coordinates"":[-95.83733007477016,36.31290063526704]}"
19,Grassland,30.0,404,"{""type"":""Point"",""coordinates"":[-95.83733007477016,36.31298025959924]}"
20,Grassland,30.0,404,"{""type"":""Point"",""coordinates"":[-95.83733007477016,36.31305988385012]}"
21,Grassland,30.0,404,"{""type"":""Point"",""coordinates"":[-95.83733007477016,36.3131395080197]}"
22,Grassland,30.0,404,"{""type"":""Point"",""coordinates"":[-95.83733007477016,36.313219132107946]}"
23,Trees,50.0,404,"{""type"":""Point"",""coordinates"":[-95.83733007477016,36.313298756114854]}"
24,Trees,50.0,404,"{""type"":""Point"",""coordinates"":[-95.83733007477016,36.31337838004046]}"
25,Built-up,50.0,404,"{""type"":""Point"",""coordinates"":[-95.83733007477016,36.31345800388472]}"
26,Built-up,50.0,404,"{""type"":""Point"",""coordinates"":[-95.83733007477016,36.31353762764769]}"
27,Grassland,30.0,404,"{""type"":""Point"",""coordinates"":[-95.83723126008891,36.312821010853504]}"
28,Grassland,30.0,404,"{""type"":""Point"",""coordinates"":[-95.8372312600889,36.31290063526704]}"
29,Grassland,30.0,404,"{""type"":""Point"",""coordinates"":[-95.8372312600889,36.312980259599236]}"
30,Grassland,30.0,404,"{""type"":""Point"",""coordinates"":[-95.8372312600889,36.31305988385012]}"
31,Grassland,30.0,404,"{""type"":""Point"",""coordinates"":[-95.83723126008891,36.3131395080197]}"
32,Grassland,30.0,404,"{""type"":""Point"",""coordinates"":[-95.83723126008891,36.31321913210795]}"
33,Grassland,60.0,404,"{""type"":""Point"",""coordinates"":[-95.83723126008891,36.31329875611485]}"
34,Built-up,60.0,404,"{""type"":""Point"",""coordinates"":[-95.8372312600889,36.31337838004046]}"
35,Built-up,50.0,404,"{""type"":""Point"",""coordinates"":[-95.8372312600889,36.31345800388472]}"
36,Built-up,60.0,404,"{""type"":""Point"",""coordinates"":[-95.8372312600889,36.31353762764769]}"
37,Grassland,30.0,404,"{""type"":""Point"",""coordinates"":[-95.83713244540763,36.3128210108535]}"
38,Grassland,30.0,404,"{""type"":""Point"",""coordinates"":[-95.83713244540763,36.31290063526704]}"
39,Grassland,30.0,404,"{""type"":""Point"",""coordinates"":[-95.83713244540763,36.312980259599236]}"
40,Grassland,30.0,404,"{""type"":""Point"",""coordinates"":[-95.83713244540763,36.31305988385012]}"
41,Grassland,30.0,404,"{""type"":""Point"",""coordinates"":[-95.83713244540763,36.3131395080197]}"
42,Grassland,60.0,404,"{""type"":""Point"",""coordinates"":[-95.83713244540763,36.313219132107946]}"
43,Grassland,60.0,404,"{""type"":""Point"",""coordinates"":[-95.83713244540763,36.31329875611485]}"
44,Grassland,60.0,404,"{""type"":""Point"",""coordinates"":[-95.83713244540763,36.31337838004046]}"
45,Grassland,60.0,404,"{""type"":""Point"",""coordinates"":[-95.83713244540763,36.31345800388472]}"
46,Grassland,60.0,404,"{""type"":""Point"",""coordinates"":[-95.83713244540763,36.31353762764769]}"
47,Grassland,30.0,404,"{""type"":""Point"",""coordinates"":[-95.83703363072637,36.31282101085349]}"
48,Grassland,30.0,404,"{""type"":""Point"",""coordinates"":[-95.83703363072637,36.312900635267034]}"
49,Grassland,30.0,404,"{""type"":""Point"",""coordinates"":[-95.83703363072637,36.312980259599236]}"
50,Grassland,30.0,404,"{""type"":""Point"",""coordinates"":[-95.83703363072637,36.31305988385012]}"
51,Grassland,30.0,404,"{""type"":""Point"",""coordinates"":[-95.83703363072637,36.3131395080197]}"
52,Grassland,60.0,404,"{""type"":""Point"",""coordinates"":[-95.83703363072637,36.31321913210794]}"
53,Grassland,60.0,404,"{""type"":""Point"",""coordinates"":[-95.83703363072637,36.31329875611485]}"
54,Grassland,60.0,404,"{""type"":""Point"",""coordinates"":[-95.83703363072637,36.31337838004046]}"
55,Grassland,60.0,404,"{""type"":""Point"",""coordinates"":[-95.83703363072637,36.31345800388472]}"
56,Grassland,30.0,404,"{""type"":""Point"",""coordinates"":[-95.83703363072637,36.31353762764769]}"
57,Grassland,30.0,404,"{""type"":""Point"",""coordinates"":[-95.8369348160451,36.312821010853504]}"
58,Grassland,30.0,404,"{""type"":""Point"",""coordinates"":[-95.83693481604512,36.31290063526704]}"
59,Grassland,30.0,404,"{""type"":""Point"",""coordinates"":[-95.83693481604512,36.312980259599236]}"
60,Grassland,30.0,404,"{""type"":""Point"",""coordinates"":[-95.8369348160451,36.31305988385012]}"
61,Grassland,30.0,404,"{""type"":""Point"",""coordinates"":[-95.83693481604512,36.3131395080197]}"
62,Grassland,30.0,404,"{""type"":""Point"",""coordinates"":[-95.8369348160451,36.313219132107946]}"
63,Grassland,30.0,404,"{""type"":""Point"",""coordinates"":[-95.8369348160451,36.31329875611485]}"
64,Grassland,30.0,404,"{""type"":""Point"",""coordinates"":[-95.83693481604512,36.31337838004046]}"
65,Trees,30.0,404,"{""type"":""Point"",""coordinates"":[-95.83693481604512,36.31345800388472]}"
66,Grassland,30.0,404,"{""type"":""Point"",""coordinates"":[-95.83693481604512,36.31353762764769]}"
67,Grassland,30.0,404,"{""type"":""Point"",""coordinates"":[-95.83683600136384,36.31282101085349]}"
68,Grassland,30.0,404,"{""type"":""Point"",""coordinates"":[-95.83683600136384,36.31290063526704]}"
69,Grassland,30.0,404,"{""type"":""Point"",""coordinates"":[-95.83683600136384,36.312980259599236]}"
70,Grassland,30.0,404,"{""type"":""Point"",""coordinates"":[-95.83683600136384,36.31305988385012]}"
71,Grassland,30.0,404,"{""type"":""Point"",""coordinates"":[-95.83683600136384,36.3131395080197]}"
72,Built-up,30.0,404,"{""type"":""Point"",""coordinates"":[-95.83683600136384,36.31321913210794]}"
