system:index,classification,median,plotid,.geo
0,Built-up,50.0,4523,"{""type"":""Point"",""coordinates"":[-121.86656620035241,37.70978013170681]}"
1,Built-up,50.0,4523,"{""type"":""Point"",""coordinates"":[-121.86656620035241,37.70985830585113]}"
2,Built-up,50.0,4523,"{""type"":""Point"",""coordinates"":[-121.86656620035241,37.70993647991297]}"
3,Built-up,50.0,4523,"{""type"":""Point"",""coordinates"":[-121.86646738567111,37.70923291038751]}"
4,Built-up,10.0,4523,"{""type"":""Point"",""coordinates"":[-121.86646738567111,37.709311085109086]}"
5,Built-up,10.0,4523,"{""type"":""Point"",""coordinates"":[-121.86646738567111,37.709389259748214]}"
6,Shrubland,50.0,4523,"{""type"":""Point"",""coordinates"":[-121.86646738567111,37.70946743430484]}"
7,Built-up,50.0,4523,"{""type"":""Point"",""coordinates"":[-121.86646738567111,37.70954560877903]}"
8,Built-up,50.0,4523,"{""type"":""Point"",""coordinates"":[-121.86646738567111,37.70962378317076]}"
9,Built-up,50.0,4523,"{""type"":""Point"",""coordinates"":[-121.86646738567111,37.70970195748002]}"
10,Built-up,50.0,4523,"{""type"":""Point"",""coordinates"":[-121.86646738567111,37.70978013170681]}"
11,Built-up,50.0,4523,"{""type"":""Point"",""coordinates"":[-121.86646738567111,37.70985830585113]}"
12,Built-up,50.0,4523,"{""type"":""Point"",""coordinates"":[-121.86646738567111,37.70993647991297]}"
13,Built-up,50.0,4523,"{""type"":""Point"",""coordinates"":[-121.86636857098986,37.709232910387506]}"
14,Built-up,50.0,4523,"{""type"":""Point"",""coordinates"":[-121.86636857098986,37.709311085109086]}"
15,Built-up,10.0,4523,"{""type"":""Point"",""coordinates"":[-121.86636857098986,37.709389259748214]}"
16,Built-up,50.0,4523,"{""type"":""Point"",""coordinates"":[-121.86636857098986,37.70946743430484]}"
17,Built-up,50.0,4523,"{""type"":""Point"",""coordinates"":[-121.86636857098986,37.70954560877904]}"
18,Built-up,50.0,4523,"{""type"":""Point"",""coordinates"":[-121.86636857098986,37.70962378317076]}"
19,Built-up,50.0,4523,"{""type"":""Point"",""coordinates"":[-121.86636857098986,37.70970195748002]}"
20,Grassland,50.0,4523,"{""type"":""Point"",""coordinates"":[-121.86636857098986,37.70978013170681]}"
21,Built-up,50.0,4523,"{""type"":""Point"",""coordinates"":[-121.86636857098983,37.70985830585113]}"
22,Built-up,50.0,4523,"{""type"":""Point"",""coordinates"":[-121.86636857098986,37.70993647991297]}"
23,Built-up,50.0,4523,"{""type"":""Point"",""coordinates"":[-121.86626975630858,37.70923291038751]}"
24,Built-up,50.0,4523,"{""type"":""Point"",""coordinates"":[-121.86626975630858,37.709311085109086]}"
25,Built-up,50.0,4523,"{""type"":""Point"",""coordinates"":[-121.86626975630858,37.709389259748214]}"
26,Built-up,50.0,4523,"{""type"":""Point"",""coordinates"":[-121.86626975630858,37.70946743430484]}"
