system:index,classification,median,plotid,.geo
0,Built-up,50.0,8518,"{""type"":""Point"",""coordinates"":[-97.71395160872532,30.400472004364676]}"
1,Built-up,50.0,8518,"{""type"":""Point"",""coordinates"":[-97.71395160872532,30.400557232929085]}"
2,Built-up,50.0,8518,"{""type"":""Point"",""coordinates"":[-97.71395160872532,30.400642461419167]}"
3,Built-up,50.0,8518,"{""type"":""Point"",""coordinates"":[-97.71395160872532,30.40072768983485]}"
4,Built-up,50.0,8518,"{""type"":""Point"",""coordinates"":[-97.71395160872532,30.400812918176122]}"
5,Built-up,50.0,8518,"{""type"":""Point"",""coordinates"":[-97.71395160872532,30.400898146443055]}"
6,Trees,50.0,8518,"{""type"":""Point"",""coordinates"":[-97.71395160872532,30.40098337463556]}"
7,Built-up,50.0,8518,"{""type"":""Point"",""coordinates"":[-97.71395160872532,30.401068602753703]}"
8,Grassland,50.0,8518,"{""type"":""Point"",""coordinates"":[-97.71395160872532,30.40115383079747]}"
9,Built-up,50.0,8518,"{""type"":""Point"",""coordinates"":[-97.71385279404406,30.40038677572582]}"
10,Built-up,50.0,8518,"{""type"":""Point"",""coordinates"":[-97.71385279404406,30.400472004364676]}"
11,Built-up,50.0,8518,"{""type"":""Point"",""coordinates"":[-97.71385279404406,30.400557232929085]}"
12,Built-up,50.0,8518,"{""type"":""Point"",""coordinates"":[-97.71385279404406,30.400642461419167]}"
13,Built-up,50.0,8518,"{""type"":""Point"",""coordinates"":[-97.71385279404406,30.40072768983485]}"
14,Built-up,50.0,8518,"{""type"":""Point"",""coordinates"":[-97.71385279404406,30.40081291817613]}"
15,Grassland,50.0,8518,"{""type"":""Point"",""coordinates"":[-97.71385279404406,30.400898146443055]}"
16,Built-up,50.0,8518,"{""type"":""Point"",""coordinates"":[-97.71385279404406,30.40098337463556]}"
17,Built-up,50.0,8518,"{""type"":""Point"",""coordinates"":[-97.71385279404406,30.401068602753703]}"
18,Built-up,50.0,8518,"{""type"":""Point"",""coordinates"":[-97.71385279404406,30.40115383079747]}"
19,Built-up,50.0,8518,"{""type"":""Point"",""coordinates"":[-97.7137539793628,30.40038677572582]}"
20,Built-up,50.0,8518,"{""type"":""Point"",""coordinates"":[-97.7137539793628,30.400472004364676]}"
21,Built-up,50.0,8518,"{""type"":""Point"",""coordinates"":[-97.7137539793628,30.400557232929085]}"
22,Trees,50.0,8518,"{""type"":""Point"",""coordinates"":[-97.7137539793628,30.400642461419167]}"
23,Built-up,50.0,8518,"{""type"":""Point"",""coordinates"":[-97.7137539793628,30.40072768983485]}"
24,Grassland,50.0,8518,"{""type"":""Point"",""coordinates"":[-97.7137539793628,30.400812918176122]}"
25,Grassland,50.0,8518,"{""type"":""Point"",""coordinates"":[-97.7137539793628,30.400898146443055]}"
26,Built-up,50.0,8518,"{""type"":""Point"",""coordinates"":[-97.7137539793628,30.400983374635555]}"
27,Built-up,50.0,8518,"{""type"":""Point"",""coordinates"":[-97.7137539793628,30.401068602753703]}"
28,Built-up,50.0,8518,"{""type"":""Point"",""coordinates"":[-97.7137539793628,30.401153830797462]}"
