system:index,classification,median,plotid,.geo
0,Trees,10.0,4009,"{""type"":""Point"",""coordinates"":[-71.15556916089571,42.44485384410669]}"
1,Built-up,10.0,4009,"{""type"":""Point"",""coordinates"":[-71.15547034621444,42.44419757826347]}"
2,Grassland,10.0,4009,"{""type"":""Point"",""coordinates"":[-71.15547034621444,42.444270497029976]}"
3,Built-up,10.0,4009,"{""type"":""Point"",""coordinates"":[-71.15547034621444,42.44434341571164]}"
4,Trees,10.0,4009,"{""type"":""Point"",""coordinates"":[-71.15547034621444,42.44441633430836]}"
5,Trees,10.0,4009,"{""type"":""Point"",""coordinates"":[-71.15547034621444,42.44448925282029]}"
6,Trees,10.0,4009,"{""type"":""Point"",""coordinates"":[-71.15547034621444,42.444562171247306]}"
7,Trees,10.0,4009,"{""type"":""Point"",""coordinates"":[-71.15547034621444,42.44463508958945]}"
8,Trees,10.0,4009,"{""type"":""Point"",""coordinates"":[-71.15547034621444,42.44470800784672]}"
9,Trees,10.0,4009,"{""type"":""Point"",""coordinates"":[-71.15547034621444,42.44478092601912]}"
10,Trees,10.0,4009,"{""type"":""Point"",""coordinates"":[-71.15547034621444,42.44485384410669]}"
11,Built-up,10.0,4009,"{""type"":""Point"",""coordinates"":[-71.15537153153318,42.44419757826347]}"
12,Grassland,10.0,4009,"{""type"":""Point"",""coordinates"":[-71.15537153153318,42.44427049702997]}"
13,Grassland,10.0,4009,"{""type"":""Point"",""coordinates"":[-71.15537153153318,42.44434341571164]}"
14,Built-up,10.0,4009,"{""type"":""Point"",""coordinates"":[-71.15537153153318,42.44441633430836]}"
15,Built-up,10.0,4009,"{""type"":""Point"",""coordinates"":[-71.15537153153318,42.44448925282028]}"
16,Built-up,10.0,4009,"{""type"":""Point"",""coordinates"":[-71.15537153153318,42.444562171247306]}"
17,Built-up,10.0,4009,"{""type"":""Point"",""coordinates"":[-71.15537153153318,42.44463508958943]}"
18,Built-up,10.0,4009,"{""type"":""Point"",""coordinates"":[-71.15537153153318,42.44470800784672]}"
19,Built-up,10.0,4009,"{""type"":""Point"",""coordinates"":[-71.15537153153318,42.444780926019114]}"
20,Built-up,10.0,4009,"{""type"":""Point"",""coordinates"":[-71.15537153153318,42.44485384410669]}"
21,Trees,10.0,4009,"{""type"":""Point"",""coordinates"":[-71.15527271685191,42.44419757826348]}"
22,Trees,10.0,4009,"{""type"":""Point"",""coordinates"":[-71.15527271685191,42.444270497029976]}"
23,Trees,10.0,4009,"{""type"":""Point"",""coordinates"":[-71.15527271685191,42.44434341571164]}"
24,Built-up,10.0,4009,"{""type"":""Point"",""coordinates"":[-71.15527271685191,42.444416334308364]}"
25,Grassland,10.0,4009,"{""type"":""Point"",""coordinates"":[-71.15527271685191,42.44448925282029]}"
26,Trees,10.0,4009,"{""type"":""Point"",""coordinates"":[-71.15527271685191,42.444562171247306]}"
27,Trees,10.0,4009,"{""type"":""Point"",""coordinates"":[-71.15527271685191,42.44463508958943]}"
28,Built-up,10.0,4009,"{""type"":""Point"",""coordinates"":[-71.15527271685191,42.44470800784672]}"
29,Trees,10.0,4009,"{""type"":""Point"",""coordinates"":[-71.15527271685191,42.44478092601912]}"
30,Trees,10.0,4009,"{""type"":""Point"",""coordinates"":[-71.15527271685191,42.44485384410669]}"
31,Trees,10.0,4009,"{""type"":""Point"",""coordinates"":[-71.15517390217065,42.44419757826347]}"
32,Trees,10.0,4009,"{""type"":""Point"",""coordinates"":[-71.15517390217065,42.444270497029976]}"
33,Trees,10.0,4009,"{""type"":""Point"",""coordinates"":[-71.15517390217065,42.44434341571165]}"
34,Built-up,10.0,4009,"{""type"":""Point"",""coordinates"":[-71.15517390217065,42.44441633430836]}"
35,Grassland,10.0,4009,"{""type"":""Point"",""coordinates"":[-71.15517390217065,42.44448925282029]}"
36,Trees,10.0,4009,"{""type"":""Point"",""coordinates"":[-71.15517390217065,42.444562171247306]}"
37,Built-up,10.0,4009,"{""type"":""Point"",""coordinates"":[-71.15517390217065,42.44463508958944]}"
38,Built-up,10.0,4009,"{""type"":""Point"",""coordinates"":[-71.15517390217065,42.44470800784672]}"
39,Trees,10.0,4009,"{""type"":""Point"",""coordinates"":[-71.15517390217065,42.44478092601912]}"
40,Trees,10.0,4009,"{""type"":""Point"",""coordinates"":[-71.15517390217065,42.444853844106696]}"
41,Built-up,10.0,4009,"{""type"":""Point"",""coordinates"":[-71.15507508748938,42.44419757826347]}"
42,Trees,10.0,4009,"{""type"":""Point"",""coordinates"":[-71.15507508748938,42.44427049702997]}"
43,Trees,10.0,4009,"{""type"":""Point"",""coordinates"":[-71.15507508748938,42.44434341571164]}"
44,Built-up,10.0,4009,"{""type"":""Point"",""coordinates"":[-71.15507508748938,42.44441633430836]}"
45,Trees,10.0,4009,"{""type"":""Point"",""coordinates"":[-71.15507508748938,42.44448925282029]}"
46,Trees,10.0,4009,"{""type"":""Point"",""coordinates"":[-71.15507508748938,42.444562171247306]}"
47,Built-up,10.0,4009,"{""type"":""Point"",""coordinates"":[-71.15507508748938,42.44463508958943]}"
48,Trees,10.0,4009,"{""type"":""Point"",""coordinates"":[-71.15507508748938,42.44470800784672]}"
49,Trees,10.0,4009,"{""type"":""Point"",""coordinates"":[-71.15507508748938,42.44478092601912]}"
50,Trees,10.0,4009,"{""type"":""Point"",""coordinates"":[-71.15507508748938,42.44485384410669]}"
51,Built-up,10.0,4009,"{""type"":""Point"",""coordinates"":[-71.15497627280811,42.44419757826348]}"
52,Trees,10.0,4009,"{""type"":""Point"",""coordinates"":[-71.15497627280811,42.444270497029976]}"
53,Trees,10.0,4009,"{""type"":""Point"",""coordinates"":[-71.15497627280811,42.44434341571165]}"
54,Built-up,10.0,4009,"{""type"":""Point"",""coordinates"":[-71.15497627280811,42.44441633430836]}"
55,Trees,10.0,4009,"{""type"":""Point"",""coordinates"":[-71.15497627280811,42.44448925282029]}"
56,Trees,10.0,4009,"{""type"":""Point"",""coordinates"":[-71.15497627280811,42.444562171247306]}"
57,Built-up,10.0,4009,"{""type"":""Point"",""coordinates"":[-71.15497627280811,42.44463508958944]}"
58,Trees,10.0,4009,"{""type"":""Point"",""coordinates"":[-71.15497627280811,42.44470800784672]}"
59,Trees,10.0,4009,"{""type"":""Point"",""coordinates"":[-71.15497627280811,42.44478092601912]}"
60,Trees,10.0,4009,"{""type"":""Point"",""coordinates"":[-71.15497627280811,42.44485384410669]}"
61,Grassland,10.0,4010,"{""type"":""Point"",""coordinates"":[-71.14977272719186,42.44419757826348]}"
62,Grassland,10.0,4010,"{""type"":""Point"",""coordinates"":[-71.14977272719186,42.444270497029976]}"
63,Built-up,30.0,4010,"{""type"":""Point"",""coordinates"":[-71.14977272719186,42.44434341571165]}"
64,Built-up,30.0,4010,"{""type"":""Point"",""coordinates"":[-71.14977272719186,42.44441633430836]}"
65,Grassland,30.0,4010,"{""type"":""Point"",""coordinates"":[-71.14977272719186,42.4444892528203]}"
66,Grassland,30.0,4010,"{""type"":""Point"",""coordinates"":[-71.14977272719186,42.444562171247306]}"
67,Built-up,50.0,4010,"{""type"":""Point"",""coordinates"":[-71.14977272719186,42.44463508958944]}"
68,Built-up,10.0,4010,"{""type"":""Point"",""coordinates"":[-71.14977272719186,42.44470800784672]}"
69,Grassland,10.0,4010,"{""type"":""Point"",""coordinates"":[-71.14977272719186,42.44478092601912]}"
70,Built-up,10.0,4010,"{""type"":""Point"",""coordinates"":[-71.14977272719186,42.44485384410669]}"
71,Built-up,10.0,4010,"{""type"":""Point"",""coordinates"":[-71.14967391251058,42.44419757826347]}"
72,Grassland,10.0,4010,"{""type"":""Point"",""coordinates"":[-71.14967391251058,42.44427049702997]}"
73,Grassland,10.0,4010,"{""type"":""Point"",""coordinates"":[-71.14967391251058,42.44434341571164]}"
74,Built-up,10.0,4010,"{""type"":""Point"",""coordinates"":[-71.14967391251058,42.44441633430836]}"
75,Built-up,50.0,4010,"{""type"":""Point"",""coordinates"":[-71.14967391251058,42.44448925282029]}"
76,Grassland,50.0,4010,"{""type"":""Point"",""coordinates"":[-71.14967391251058,42.444562171247306]}"
77,Built-up,50.0,4010,"{""type"":""Point"",""coordinates"":[-71.14967391251058,42.44463508958944]}"
78,Built-up,10.0,4010,"{""type"":""Point"",""coordinates"":[-71.14967391251058,42.44470800784672]}"
79,Grassland,10.0,4010,"{""type"":""Point"",""coordinates"":[-71.14967391251058,42.44478092601912]}"
