system:index,classification,median,plotid,.geo
0,Grassland,30.0,3400,"{""type"":""Point"",""coordinates"":[-74.5969477779781,40.32306398392553]}"
1,Grassland,30.0,3400,"{""type"":""Point"",""coordinates"":[-74.5969477779781,40.32313932097811]}"
2,Built-up,30.0,3400,"{""type"":""Point"",""coordinates"":[-74.5969477779781,40.32321465794661]}"
3,Built-up,50.0,3400,"{""type"":""Point"",""coordinates"":[-74.5969477779781,40.323289994831015]}"
4,Built-up,50.0,3400,"{""type"":""Point"",""coordinates"":[-74.5969477779781,40.32336533163132]}"
5,Built-up,50.0,3400,"{""type"":""Point"",""coordinates"":[-74.5969477779781,40.323440668347615]}"
6,Built-up,30.0,3400,"{""type"":""Point"",""coordinates"":[-74.5969477779781,40.32351600497978]}"
7,Built-up,30.0,3400,"{""type"":""Point"",""coordinates"":[-74.5969477779781,40.3235913415279]}"
8,Grassland,30.0,3400,"{""type"":""Point"",""coordinates"":[-74.5969477779781,40.32366667799193]}"
9,Trees,30.0,3400,"{""type"":""Point"",""coordinates"":[-74.5969477779781,40.323742014371874]}"
10,Trees,30.0,3400,"{""type"":""Point"",""coordinates"":[-74.59684896329682,40.32306398392552]}"
11,Grassland,30.0,3400,"{""type"":""Point"",""coordinates"":[-74.59684896329682,40.32313932097811]}"
12,Grassland,30.0,3400,"{""type"":""Point"",""coordinates"":[-74.59684896329682,40.32321465794661]}"
13,Grassland,50.0,3400,"{""type"":""Point"",""coordinates"":[-74.59684896329682,40.323289994831015]}"
14,Built-up,50.0,3400,"{""type"":""Point"",""coordinates"":[-74.59684896329682,40.32336533163132]}"
15,Built-up,50.0,3400,"{""type"":""Point"",""coordinates"":[-74.59684896329682,40.323440668347615]}"
16,Built-up,50.0,3400,"{""type"":""Point"",""coordinates"":[-74.59684896329682,40.32351600497978]}"
17,Built-up,30.0,3400,"{""type"":""Point"",""coordinates"":[-74.59684896329682,40.3235913415279]}"
18,Built-up,30.0,3400,"{""type"":""Point"",""coordinates"":[-74.59684896329682,40.32366667799193]}"
19,Built-up,30.0,3400,"{""type"":""Point"",""coordinates"":[-74.59684896329682,40.323742014371874]}"
20,Grassland,30.0,3400,"{""type"":""Point"",""coordinates"":[-74.59675014861556,40.323063983925515]}"
21,Grassland,30.0,3400,"{""type"":""Point"",""coordinates"":[-74.59675014861556,40.3231393209781]}"
22,Grassland,30.0,3400,"{""type"":""Point"",""coordinates"":[-74.59675014861556,40.32321465794661]}"
23,Grassland,50.0,3400,"{""type"":""Point"",""coordinates"":[-74.59675014861556,40.323289994831015]}"
24,Built-up,50.0,3400,"{""type"":""Point"",""coordinates"":[-74.59675014861556,40.32336533163132]}"
25,Built-up,50.0,3400,"{""type"":""Point"",""coordinates"":[-74.59675014861556,40.323440668347615]}"
26,Built-up,50.0,3400,"{""type"":""Point"",""coordinates"":[-74.59675014861556,40.32351600497978]}"
27,Grassland,30.0,3400,"{""type"":""Point"",""coordinates"":[-74.59675014861556,40.3235913415279]}"
28,Grassland,30.0,3400,"{""type"":""Point"",""coordinates"":[-74.59675014861556,40.32366667799193]}"
29,Built-up,30.0,3400,"{""type"":""Point"",""coordinates"":[-74.59675014861556,40.323742014371874]}"
30,Grassland,30.0,3400,"{""type"":""Point"",""coordinates"":[-74.59665133393429,40.32306398392553]}"
31,Grassland,30.0,3400,"{""type"":""Point"",""coordinates"":[-74.59665133393429,40.32313932097811]}"
32,Shrubland,30.0,3400,"{""type"":""Point"",""coordinates"":[-74.59665133393429,40.32321465794661]}"
33,Grassland,50.0,3400,"{""type"":""Point"",""coordinates"":[-74.59665133393429,40.32328999483102]}"
34,Built-up,50.0,3400,"{""type"":""Point"",""coordinates"":[-74.59665133393429,40.32336533163132]}"
35,Built-up,50.0,3400,"{""type"":""Point"",""coordinates"":[-74.59665133393429,40.323440668347615]}"
36,Grassland,50.0,3400,"{""type"":""Point"",""coordinates"":[-74.59665133393429,40.32351600497978]}"
37,Grassland,30.0,3400,"{""type"":""Point"",""coordinates"":[-74.59665133393429,40.3235913415279]}"
38,Grassland,30.0,3400,"{""type"":""Point"",""coordinates"":[-74.59665133393429,40.32366667799193]}"
