system:index,classification,median,plotid,.geo
0,Built-up,10.0,2300,"{""type"":""Point"",""coordinates"":[-97.3785422220219,27.669419700055457]}"
1,Grassland,10.0,2300,"{""type"":""Point"",""coordinates"":[-97.37854222202192,27.66950721441295]}"
2,Trees,10.0,2300,"{""type"":""Point"",""coordinates"":[-97.3785422220219,27.66959472870032]}"
3,Built-up,10.0,2300,"{""type"":""Point"",""coordinates"":[-97.37854222202192,27.669682242917634]}"
4,Built-up,50.0,2300,"{""type"":""Point"",""coordinates"":[-97.37854222202192,27.669769757064813]}"
5,Trees,10.0,2300,"{""type"":""Point"",""coordinates"":[-97.37854222202192,27.669857271141968]}"
6,Trees,50.0,2300,"{""type"":""Point"",""coordinates"":[-97.37854222202192,27.669944785149]}"
7,Built-up,50.0,2300,"{""type"":""Point"",""coordinates"":[-97.37854222202192,27.670032299085946]}"
8,Built-up,50.0,2300,"{""type"":""Point"",""coordinates"":[-97.37854222202192,27.67011981295279]}"
9,Grassland,10.0,2300,"{""type"":""Point"",""coordinates"":[-97.37844340734065,27.669332185627894]}"
10,Grassland,10.0,2300,"{""type"":""Point"",""coordinates"":[-97.37844340734065,27.669419700055457]}"
11,Grassland,10.0,2300,"{""type"":""Point"",""coordinates"":[-97.37844340734065,27.669507214412942]}"
12,Trees,10.0,2300,"{""type"":""Point"",""coordinates"":[-97.37844340734065,27.669594728700318]}"
13,Trees,10.0,2300,"{""type"":""Point"",""coordinates"":[-97.37844340734065,27.669682242917634]}"
14,Built-up,10.0,2300,"{""type"":""Point"",""coordinates"":[-97.37844340734065,27.669769757064813]}"
15,Trees,10.0,2300,"{""type"":""Point"",""coordinates"":[-97.37844340734065,27.669857271141964]}"
16,Built-up,50.0,2300,"{""type"":""Point"",""coordinates"":[-97.37844340734065,27.669944785149]}"
17,Built-up,50.0,2300,"{""type"":""Point"",""coordinates"":[-97.37844340734065,27.67003229908594]}"
18,Trees,50.0,2300,"{""type"":""Point"",""coordinates"":[-97.37844340734065,27.67011981295279]}"
19,Built-up,50.0,2300,"{""type"":""Point"",""coordinates"":[-97.37834459265937,27.669332185627894]}"
20,Built-up,10.0,2300,"{""type"":""Point"",""coordinates"":[-97.37834459265937,27.669419700055457]}"
21,Trees,10.0,2300,"{""type"":""Point"",""coordinates"":[-97.37834459265937,27.66950721441295]}"
22,Trees,10.0,2300,"{""type"":""Point"",""coordinates"":[-97.37834459265937,27.66959472870032]}"
23,Built-up,60.0,2300,"{""type"":""Point"",""coordinates"":[-97.37834459265937,27.669682242917634]}"
24,Built-up,60.0,2300,"{""type"":""Point"",""coordinates"":[-97.37834459265937,27.669769757064813]}"
25,Built-up,10.0,2300,"{""type"":""Point"",""coordinates"":[-97.37834459265937,27.669857271141964]}"
