system:index,classification,median,plotid,.geo
53,Built-up,50.0,8631,"{""type"":""Point"",""coordinates"":[-118.50666465059811,34.168284359153894]}"
54,Built-up,50.0,8631,"{""type"":""Point"",""coordinates"":[-118.50666465059811,34.16836611755026]}"
55,Built-up,50.0,8631,"{""type"":""Point"",""coordinates"":[-118.50666465059811,34.168447875867415]}"
56,Built-up,10.0,8631,"{""type"":""Point"",""coordinates"":[-118.50666465059811,34.16852963410537]}"
57,Trees,10.0,8631,"{""type"":""Point"",""coordinates"":[-118.50666465059811,34.16861139226415]}"
58,Built-up,10.0,8631,"{""type"":""Point"",""coordinates"":[-118.50656583591686,34.16787556598425]}"
59,Built-up,10.0,8631,"{""type"":""Point"",""coordinates"":[-118.50656583591686,34.16795732477656]}"
60,Trees,50.0,8631,"{""type"":""Point"",""coordinates"":[-118.50656583591687,34.168039083489695]}"
61,Built-up,50.0,8631,"{""type"":""Point"",""coordinates"":[-118.50656583591687,34.168120842123614]}"
62,Built-up,50.0,8631,"{""type"":""Point"",""coordinates"":[-118.50656583591686,34.16820260067836]}"
63,Built-up,50.0,8631,"{""type"":""Point"",""coordinates"":[-118.50656583591687,34.1682843591539]}"
64,Built-up,50.0,8631,"{""type"":""Point"",""coordinates"":[-118.50656583591686,34.16836611755026]}"
65,Built-up,50.0,8631,"{""type"":""Point"",""coordinates"":[-118.50656583591686,34.168447875867415]}"
66,Built-up,50.0,8631,"{""type"":""Point"",""coordinates"":[-118.50656583591687,34.16852963410537]}"
67,Built-up,10.0,8631,"{""type"":""Point"",""coordinates"":[-118.50656583591687,34.16861139226416]}"
68,Built-up,50.0,8632,"{""type"":""Point"",""coordinates"":[-118.50201976725523,34.16787556598425]}"
69,Built-up,50.0,8632,"{""type"":""Point"",""coordinates"":[-118.50201976725526,34.167957324776566]}"
70,Built-up,50.0,8632,"{""type"":""Point"",""coordinates"":[-118.50201976725523,34.16803908348969]}"
71,Built-up,50.0,8632,"{""type"":""Point"",""coordinates"":[-118.50201976725526,34.168120842123614]}"
72,Built-up,50.0,8632,"{""type"":""Point"",""coordinates"":[-118.50201976725523,34.16820260067836]}"
73,Open Water,50.0,8632,"{""type"":""Point"",""coordinates"":[-118.50201976725523,34.1682843591539]}"
74,Built-up,50.0,8632,"{""type"":""Point"",""coordinates"":[-118.50201976725523,34.16836611755026]}"
75,Built-up,50.0,8632,"{""type"":""Point"",""coordinates"":[-118.50201976725523,34.168447875867415]}"
76,Built-up,50.0,8632,"{""type"":""Point"",""coordinates"":[-118.50201976725523,34.16852963410537]}"
77,Built-up,50.0,8632,"{""type"":""Point"",""coordinates"":[-118.50201976725523,34.168611392264154]}"
78,Barren / Sparse Vegetation,50.0,8632,"{""type"":""Point"",""coordinates"":[-118.50192095257393,34.16787556598425]}"
79,Built-up,50.0,8632,"{""type"":""Point"",""coordinates"":[-118.50192095257395,34.167957324776566]}"
80,Built-up,50.0,8632,"{""type"":""Point"",""coordinates"":[-118.50192095257395,34.16803908348969]}"
81,Built-up,50.0,8632,"{""type"":""Point"",""coordinates"":[-118.50192095257395,34.168120842123614]}"
82,Built-up,50.0,8632,"{""type"":""Point"",""coordinates"":[-118.50192095257395,34.16820260067836]}"
83,Built-up,50.0,8632,"{""type"":""Point"",""coordinates"":[-118.50192095257395,34.1682843591539]}"
84,Grassland,50.0,8632,"{""type"":""Point"",""coordinates"":[-118.50192095257395,34.16836611755026]}"
85,Built-up,50.0,8632,"{""type"":""Point"",""coordinates"":[-118.50192095257395,34.168447875867415]}"
86,Built-up,50.0,8632,"{""type"":""Point"",""coordinates"":[-118.50192095257395,34.16852963410537]}"
87,Built-up,50.0,8632,"{""type"":""Point"",""coordinates"":[-118.50192095257395,34.16861139226416]}"
88,Built-up,50.0,8632,"{""type"":""Point"",""coordinates"":[-118.5018221378927,34.16787556598425]}"
89,Built-up,50.0,8632,"{""type"":""Point"",""coordinates"":[-118.5018221378927,34.167957324776566]}"
90,Built-up,50.0,8632,"{""type"":""Point"",""coordinates"":[-118.5018221378927,34.16803908348969]}"
91,Built-up,50.0,8632,"{""type"":""Point"",""coordinates"":[-118.5018221378927,34.168120842123614]}"
92,Built-up,50.0,8632,"{""type"":""Point"",""coordinates"":[-118.5018221378927,34.16820260067836]}"
93,Built-up,50.0,8632,"{""type"":""Point"",""coordinates"":[-118.5018221378927,34.1682843591539]}"
94,Built-up,50.0,8632,"{""type"":""Point"",""coordinates"":[-118.5018221378927,34.16836611755026]}"
95,Built-up,50.0,8632,"{""type"":""Point"",""coordinates"":[-118.5018221378927,34.168447875867415]}"
96,Built-up,50.0,8632,"{""type"":""Point"",""coordinates"":[-118.5018221378927,34.16852963410537]}"
97,Built-up,50.0,8632,"{""type"":""Point"",""coordinates"":[-118.5018221378927,34.16861139226416]}"
98,Built-up,50.0,8632,"{""type"":""Point"",""coordinates"":[-118.50172332321141,34.16787556598425]}"
99,Built-up,50.0,8632,"{""type"":""Point"",""coordinates"":[-118.50172332321141,34.167957324776566]}"
100,Built-up,50.0,8632,"{""type"":""Point"",""coordinates"":[-118.50172332321141,34.16803908348969]}"
101,Built-up,50.0,8632,"{""type"":""Point"",""coordinates"":[-118.50172332321141,34.168120842123614]}"
102,Built-up,50.0,8632,"{""type"":""Point"",""coordinates"":[-118.50172332321141,34.16820260067836]}"
103,Built-up,50.0,8632,"{""type"":""Point"",""coordinates"":[-118.50172332321141,34.1682843591539]}"
104,Built-up,50.0,8632,"{""type"":""Point"",""coordinates"":[-118.50172332321141,34.16836611755026]}"
105,Built-up,50.0,8632,"{""type"":""Point"",""coordinates"":[-118.50172332321141,34.168447875867415]}"
106,Built-up,50.0,8632,"{""type"":""Point"",""coordinates"":[-118.50172332321141,34.16852963410537]}"
107,Built-up,50.0,8632,"{""type"":""Point"",""coordinates"":[-118.50172332321141,34.168611392264154]}"
108,Built-up,50.0,8632,"{""type"":""Point"",""coordinates"":[-118.50162450853016,34.16787556598425]}"
109,Built-up,50.0,8632,"{""type"":""Point"",""coordinates"":[-118.50162450853016,34.167957324776566]}"
110,Grassland,50.0,8632,"{""type"":""Point"",""coordinates"":[-118.50162450853016,34.16803908348969]}"
111,Grassland,50.0,8632,"{""type"":""Point"",""coordinates"":[-118.50162450853016,34.168120842123614]}"
112,Shrubland,50.0,8632,"{""type"":""Point"",""coordinates"":[-118.50162450853016,34.16820260067836]}"
113,Built-up,50.0,8632,"{""type"":""Point"",""coordinates"":[-118.50162450853016,34.1682843591539]}"
114,Trees,50.0,8632,"{""type"":""Point"",""coordinates"":[-118.50162450853016,34.16836611755026]}"
115,Built-up,50.0,8632,"{""type"":""Point"",""coordinates"":[-118.50162450853016,34.168447875867415]}"
116,Built-up,50.0,8632,"{""type"":""Point"",""coordinates"":[-118.50162450853016,34.16852963410536]}"
117,Built-up,50.0,8632,"{""type"":""Point"",""coordinates"":[-118.50162450853016,34.168611392264154]}"
118,Built-up,50.0,8632,"{""type"":""Point"",""coordinates"":[-118.5015256938489,34.16787556598425]}"
119,Built-up,50.0,8632,"{""type"":""Point"",""coordinates"":[-118.5015256938489,34.167957324776566]}"
120,Built-up,50.0,8632,"{""type"":""Point"",""coordinates"":[-118.5015256938489,34.16803908348969]}"
121,Built-up,50.0,8632,"{""type"":""Point"",""coordinates"":[-118.5015256938489,34.168120842123614]}"
122,Built-up,50.0,8632,"{""type"":""Point"",""coordinates"":[-118.5015256938489,34.16820260067836]}"
123,Built-up,50.0,8632,"{""type"":""Point"",""coordinates"":[-118.50152569384888,34.1682843591539]}"
124,Built-up,50.0,8632,"{""type"":""Point"",""coordinates"":[-118.5015256938489,34.16836611755026]}"
125,Built-up,50.0,8632,"{""type"":""Point"",""coordinates"":[-118.5015256938489,34.168447875867415]}"
126,Built-up,50.0,8632,"{""type"":""Point"",""coordinates"":[-118.50152569384888,34.16852963410537]}"
127,Built-up,50.0,8632,"{""type"":""Point"",""coordinates"":[-118.5015256938489,34.16861139226415]}"
128,Built-up,50.0,8632,"{""type"":""Point"",""coordinates"":[-118.5014268791676,34.16787556598425]}"
129,Built-up,50.0,8632,"{""type"":""Point"",""coordinates"":[-118.5014268791676,34.167957324776566]}"
130,Built-up,50.0,8632,"{""type"":""Point"",""coordinates"":[-118.5014268791676,34.16803908348969]}"
131,Built-up,50.0,8632,"{""type"":""Point"",""coordinates"":[-118.5014268791676,34.168120842123614]}"
132,Built-up,50.0,8632,"{""type"":""Point"",""coordinates"":[-118.5014268791676,34.16820260067836]}"
133,Built-up,50.0,8632,"{""type"":""Point"",""coordinates"":[-118.5014268791676,34.1682843591539]}"
134,Built-up,50.0,8632,"{""type"":""Point"",""coordinates"":[-118.5014268791676,34.16836611755026]}"
135,Built-up,50.0,8632,"{""type"":""Point"",""coordinates"":[-118.5014268791676,34.168447875867415]}"
136,Built-up,50.0,8632,"{""type"":""Point"",""coordinates"":[-118.5014268791676,34.16852963410537]}"
137,Built-up,50.0,8632,"{""type"":""Point"",""coordinates"":[-118.5014268791676,34.168611392264154]}"
138,Grassland,60.0,8632,"{""type"":""Point"",""coordinates"":[-118.50132806448634,34.16787556598425]}"
139,Trees,60.0,8632,"{""type"":""Point"",""coordinates"":[-118.50132806448634,34.167957324776566]}"
140,Trees,60.0,8632,"{""type"":""Point"",""coordinates"":[-118.50132806448634,34.168039083489695]}"
141,Trees,60.0,8632,"{""type"":""Point"",""coordinates"":[-118.50132806448634,34.168120842123614]}"
142,Grassland,60.0,8632,"{""type"":""Point"",""coordinates"":[-118.50132806448634,34.16820260067836]}"
143,Trees,60.0,8632,"{""type"":""Point"",""coordinates"":[-118.50132806448634,34.1682843591539]}"
144,Trees,50.0,8632,"{""type"":""Point"",""coordinates"":[-118.50132806448634,34.16836611755026]}"
145,Built-up,60.0,8632,"{""type"":""Point"",""coordinates"":[-118.50132806448634,34.16844787586742]}"
146,Trees,50.0,8632,"{""type"":""Point"",""coordinates"":[-118.50132806448634,34.16852963410537]}"
147,Built-up,60.0,8632,"{""type"":""Point"",""coordinates"":[-118.50132806448634,34.168611392264154]}"
148,Built-up,60.0,8632,"{""type"":""Point"",""coordinates"":[-118.50122924980508,34.16787556598425]}"
149,Built-up,60.0,8632,"{""type"":""Point"",""coordinates"":[-118.50122924980508,34.167957324776566]}"
150,Built-up,60.0,8632,"{""type"":""Point"",""coordinates"":[-118.50122924980508,34.16803908348969]}"
151,Built-up,60.0,8632,"{""type"":""Point"",""coordinates"":[-118.50122924980508,34.168120842123614]}"
152,Built-up,60.0,8632,"{""type"":""Point"",""coordinates"":[-118.50122924980508,34.16820260067836]}"
153,Built-up,60.0,8632,"{""type"":""Point"",""coordinates"":[-118.50122924980508,34.1682843591539]}"
154,Built-up,50.0,8632,"{""type"":""Point"",""coordinates"":[-118.50122924980508,34.16836611755026]}"
155,Built-up,60.0,8632,"{""type"":""Point"",""coordinates"":[-118.50122924980508,34.168447875867415]}"
156,Built-up,50.0,8632,"{""type"":""Point"",""coordinates"":[-118.50122924980508,34.16852963410537]}"
157,Built-up,60.0,8632,"{""type"":""Point"",""coordinates"":[-118.50122924980509,34.168611392264154]}"
158,Built-up,60.0,8632,"{""type"":""Point"",""coordinates"":[-118.5011304351238,34.16787556598425]}"
159,Built-up,60.0,8632,"{""type"":""Point"",""coordinates"":[-118.5011304351238,34.167957324776566]}"
160,Built-up,60.0,8632,"{""type"":""Point"",""coordinates"":[-118.5011304351238,34.16803908348969]}"
161,Built-up,60.0,8632,"{""type"":""Point"",""coordinates"":[-118.5011304351238,34.168120842123614]}"
162,Built-up,60.0,8632,"{""type"":""Point"",""coordinates"":[-118.5011304351238,34.16820260067836]}"
163,Built-up,60.0,8632,"{""type"":""Point"",""coordinates"":[-118.5011304351238,34.1682843591539]}"
164,Built-up,50.0,8632,"{""type"":""Point"",""coordinates"":[-118.5011304351238,34.16836611755026]}"
165,Built-up,50.0,8632,"{""type"":""Point"",""coordinates"":[-118.5011304351238,34.168447875867415]}"
166,Built-up,50.0,8632,"{""type"":""Point"",""coordinates"":[-118.5011304351238,34.16852963410537]}"
167,Built-up,50.0,8632,"{""type"":""Point"",""coordinates"":[-118.5011304351238,34.168611392264154]}"
168,Built-up,50.0,8633,"{""type"":""Point"",""coordinates"":[-118.4965843664622,34.16787556598425]}"
169,Trees,10.0,8633,"{""type"":""Point"",""coordinates"":[-118.4965843664622,34.167957324776566]}"
170,Trees,10.0,8633,"{""type"":""Point"",""coordinates"":[-118.4965843664622,34.16803908348969]}"
171,Trees,10.0,8633,"{""type"":""Point"",""coordinates"":[-118.49658436646223,34.168120842123614]}"
172,Trees,10.0,8633,"{""type"":""Point"",""coordinates"":[-118.4965843664622,34.16820260067836]}"
173,Trees,50.0,8633,"{""type"":""Point"",""coordinates"":[-118.4965843664622,34.1682843591539]}"
174,Built-up,50.0,8633,"{""type"":""Point"",""coordinates"":[-118.49658436646223,34.16836611755026]}"
175,Built-up,50.0,8633,"{""type"":""Point"",""coordinates"":[-118.4965843664622,34.168447875867415]}"
176,Barren / Sparse Vegetation,50.0,8633,"{""type"":""Point"",""coordinates"":[-118.4965843664622,34.16852963410537]}"
177,Built-up,50.0,8633,"{""type"":""Point"",""coordinates"":[-118.49658436646223,34.168611392264154]}"
178,Built-up,10.0,8633,"{""type"":""Point"",""coordinates"":[-118.49648555178098,34.167875565984254]}"
179,Trees,10.0,8633,"{""type"":""Point"",""coordinates"":[-118.49648555178095,34.167957324776566]}"
180,Trees,10.0,8633,"{""type"":""Point"",""coordinates"":[-118.49648555178095,34.16803908348969]}"
181,Trees,50.0,8633,"{""type"":""Point"",""coordinates"":[-118.49648555178095,34.168120842123614]}"
182,Trees,50.0,8633,"{""type"":""Point"",""coordinates"":[-118.49648555178098,34.16820260067836]}"
183,Built-up,50.0,8633,"{""type"":""Point"",""coordinates"":[-118.49648555178098,34.1682843591539]}"
184,Built-up,50.0,8633,"{""type"":""Point"",""coordinates"":[-118.49648555178095,34.168366117550256]}"
185,Built-up,50.0,8633,"{""type"":""Point"",""coordinates"":[-118.49648555178098,34.168447875867415]}"
186,Built-up,50.0,8633,"{""type"":""Point"",""coordinates"":[-118.49648555178095,34.16852963410537]}"
187,Built-up,50.0,8633,"{""type"":""Point"",""coordinates"":[-118.49648555178095,34.168611392264154]}"
188,Trees,10.0,8633,"{""type"":""Point"",""coordinates"":[-118.49638673709973,34.16787556598425]}"
189,Trees,10.0,8633,"{""type"":""Point"",""coordinates"":[-118.49638673709973,34.167957324776566]}"
190,Trees,10.0,8633,"{""type"":""Point"",""coordinates"":[-118.49638673709973,34.168039083489695]}"
191,Trees,50.0,8633,"{""type"":""Point"",""coordinates"":[-118.49638673709973,34.168120842123614]}"
192,Built-up,50.0,8633,"{""type"":""Point"",""coordinates"":[-118.49638673709973,34.16820260067836]}"
193,Built-up,50.0,8633,"{""type"":""Point"",""coordinates"":[-118.49638673709973,34.1682843591539]}"
194,Built-up,50.0,8633,"{""type"":""Point"",""coordinates"":[-118.49638673709973,34.16836611755026]}"
195,Built-up,50.0,8633,"{""type"":""Point"",""coordinates"":[-118.4963867370997,34.168447875867415]}"
196,Built-up,50.0,8633,"{""type"":""Point"",""coordinates"":[-118.4963867370997,34.16852963410537]}"
197,Trees,50.0,8633,"{""type"":""Point"",""coordinates"":[-118.4963867370997,34.168611392264154]}"
198,Trees,10.0,8633,"{""type"":""Point"",""coordinates"":[-118.49628792241842,34.16787556598425]}"
199,Trees,10.0,8633,"{""type"":""Point"",""coordinates"":[-118.49628792241839,34.167957324776566]}"
200,Trees,60.0,8633,"{""type"":""Point"",""coordinates"":[-118.49628792241842,34.16803908348969]}"
201,Built-up,50.0,8633,"{""type"":""Point"",""coordinates"":[-118.49628792241842,34.168120842123614]}"
202,Built-up,50.0,8633,"{""type"":""Point"",""coordinates"":[-118.49628792241839,34.16820260067836]}"
203,Built-up,50.0,8633,"{""type"":""Point"",""coordinates"":[-118.49628792241842,34.1682843591539]}"
204,Built-up,50.0,8633,"{""type"":""Point"",""coordinates"":[-118.49628792241839,34.16836611755026]}"
205,Built-up,50.0,8633,"{""type"":""Point"",""coordinates"":[-118.49628792241842,34.168447875867415]}"
206,Trees,50.0,8633,"{""type"":""Point"",""coordinates"":[-118.49628792241839,34.16852963410537]}"
207,Built-up,50.0,8633,"{""type"":""Point"",""coordinates"":[-118.49628792241839,34.168611392264154]}"
208,Trees,10.0,8633,"{""type"":""Point"",""coordinates"":[-118.49618910773717,34.16787556598425]}"
209,Trees,60.0,8633,"{""type"":""Point"",""coordinates"":[-118.49618910773715,34.167957324776566]}"
210,Trees,50.0,8633,"{""type"":""Point"",""coordinates"":[-118.49618910773715,34.16803908348969]}"
211,Built-up,50.0,8633,"{""type"":""Point"",""coordinates"":[-118.49618910773717,34.168120842123614]}"
212,Built-up,50.0,8633,"{""type"":""Point"",""coordinates"":[-118.49618910773715,34.16820260067836]}"
213,Barren / Sparse Vegetation,50.0,8633,"{""type"":""Point"",""coordinates"":[-118.49618910773717,34.1682843591539]}"
214,Built-up,50.0,8633,"{""type"":""Point"",""coordinates"":[-118.49618910773717,34.16836611755026]}"
215,Built-up,50.0,8633,"{""type"":""Point"",""coordinates"":[-118.49618910773715,34.168447875867415]}"
216,Barren / Sparse Vegetation,50.0,8633,"{""type"":""Point"",""coordinates"":[-118.49618910773715,34.16852963410537]}"
217,Built-up,50.0,8633,"{""type"":""Point"",""coordinates"":[-118.49618910773717,34.16861139226416]}"
218,Trees,60.0,8633,"{""type"":""Point"",""coordinates"":[-118.4960902930559,34.16787556598425]}"
219,Trees,50.0,8633,"{""type"":""Point"",""coordinates"":[-118.49609029305591,34.167957324776566]}"
220,Built-up,50.0,8633,"{""type"":""Point"",""coordinates"":[-118.4960902930559,34.16803908348969]}"
221,Built-up,50.0,8633,"{""type"":""Point"",""coordinates"":[-118.4960902930559,34.168120842123614]}"
222,Barren / Sparse Vegetation,50.0,8633,"{""type"":""Point"",""coordinates"":[-118.4960902930559,34.16820260067836]}"
223,Built-up,50.0,8633,"{""type"":""Point"",""coordinates"":[-118.4960902930559,34.1682843591539]}"
224,Trees,50.0,8633,"{""type"":""Point"",""coordinates"":[-118.4960902930559,34.168366117550256]}"
225,Trees,50.0,8633,"{""type"":""Point"",""coordinates"":[-118.4960902930559,34.168447875867415]}"
226,Built-up,50.0,8633,"{""type"":""Point"",""coordinates"":[-118.4960902930559,34.16852963410537]}"
227,Built-up,50.0,8633,"{""type"":""Point"",""coordinates"":[-118.49609029305591,34.168611392264154]}"
228,Trees,60.0,8633,"{""type"":""Point"",""coordinates"":[-118.49599147837462,34.16787556598425]}"
229,Built-up,50.0,8633,"{""type"":""Point"",""coordinates"":[-118.49599147837462,34.16795732477656]}"
230,Built-up,50.0,8633,"{""type"":""Point"",""coordinates"":[-118.49599147837462,34.16803908348969]}"
231,Barren / Sparse Vegetation,50.0,8633,"{""type"":""Point"",""coordinates"":[-118.49599147837462,34.168120842123614]}"
232,Built-up,50.0,8633,"{""type"":""Point"",""coordinates"":[-118.49599147837462,34.16820260067836]}"
233,Trees,50.0,8633,"{""type"":""Point"",""coordinates"":[-118.49599147837462,34.1682843591539]}"
234,Trees,50.0,8633,"{""type"":""Point"",""coordinates"":[-118.49599147837462,34.16836611755026]}"
235,Built-up,50.0,8633,"{""type"":""Point"",""coordinates"":[-118.49599147837462,34.168447875867415]}"
236,Built-up,50.0,8633,"{""type"":""Point"",""coordinates"":[-118.49599147837462,34.16852963410537]}"
237,Built-up,50.0,8633,"{""type"":""Point"",""coordinates"":[-118.49599147837462,34.16861139226416]}"
238,Built-up,50.0,8633,"{""type"":""Point"",""coordinates"":[-118.49589266369337,34.16787556598425]}"
239,Built-up,50.0,8633,"{""type"":""Point"",""coordinates"":[-118.49589266369334,34.167957324776566]}"
240,Built-up,50.0,8633,"{""type"":""Point"",""coordinates"":[-118.49589266369334,34.16803908348969]}"
241,Built-up,30.0,8633,"{""type"":""Point"",""coordinates"":[-118.49589266369334,34.168120842123614]}"
242,Trees,30.0,8633,"{""type"":""Point"",""coordinates"":[-118.49589266369334,34.16820260067836]}"
243,Trees,50.0,8633,"{""type"":""Point"",""coordinates"":[-118.49589266369334,34.1682843591539]}"
244,Built-up,50.0,8633,"{""type"":""Point"",""coordinates"":[-118.49589266369334,34.16836611755026]}"
245,Built-up,50.0,8633,"{""type"":""Point"",""coordinates"":[-118.49589266369334,34.168447875867415]}"
246,Built-up,50.0,8633,"{""type"":""Point"",""coordinates"":[-118.49589266369334,34.16852963410537]}"
247,Built-up,50.0,8633,"{""type"":""Point"",""coordinates"":[-118.49589266369334,34.16861139226416]}"
248,Built-up,50.0,8633,"{""type"":""Point"",""coordinates"":[-118.49579384901206,34.16787556598425]}"
249,Built-up,50.0,8633,"{""type"":""Point"",""coordinates"":[-118.49579384901206,34.167957324776566]}"
250,Barren / Sparse Vegetation,50.0,8633,"{""type"":""Point"",""coordinates"":[-118.49579384901206,34.16803908348969]}"
251,Built-up,60.0,8633,"{""type"":""Point"",""coordinates"":[-118.49579384901206,34.168120842123614]}"
252,Barren / Sparse Vegetation,60.0,8633,"{""type"":""Point"",""coordinates"":[-118.49579384901206,34.16820260067836]}"
253,Built-up,50.0,8633,"{""type"":""Point"",""coordinates"":[-118.49579384901206,34.1682843591539]}"
254,Built-up,50.0,8633,"{""type"":""Point"",""coordinates"":[-118.49579384901206,34.16836611755026]}"
255,Built-up,50.0,8633,"{""type"":""Point"",""coordinates"":[-118.49579384901206,34.168447875867415]}"
256,Barren / Sparse Vegetation,50.0,8633,"{""type"":""Point"",""coordinates"":[-118.49579384901206,34.16852963410537]}"
257,Built-up,50.0,8633,"{""type"":""Point"",""coordinates"":[-118.49579384901206,34.168611392264154]}"
258,Built-up,50.0,8633,"{""type"":""Point"",""coordinates"":[-118.4956950343308,34.16787556598425]}"
259,Barren / Sparse Vegetation,50.0,8633,"{""type"":""Point"",""coordinates"":[-118.4956950343308,34.16795732477656]}"
260,Built-up,50.0,8633,"{""type"":""Point"",""coordinates"":[-118.4956950343308,34.16803908348969]}"
261,Built-up,50.0,8633,"{""type"":""Point"",""coordinates"":[-118.4956950343308,34.168120842123614]}"
