system:index,median,plot_id,.geo
0,10.0,1328,"{""type"":""Point"",""coordinates"":[-73.7478990537954,42.711960782678275]}"
1,10.0,1328,"{""type"":""Point"",""coordinates"":[-73.74777666011329,42.711960782678275]}"
2,10.0,1328,"{""type"":""Point"",""coordinates"":[-73.74765426643118,42.71196078267827]}"
3,10.0,1328,"{""type"":""Point"",""coordinates"":[-73.74753187274906,42.71196078267827]}"
4,10.0,1328,"{""type"":""Point"",""coordinates"":[-73.74740947906697,42.71196078267827]}"
5,10.0,1328,"{""type"":""Point"",""coordinates"":[-73.74728708538485,42.71196078267827]}"
6,10.0,1328,"{""type"":""Point"",""coordinates"":[-73.74716469170276,42.71196078267827]}"
7,10.0,1328,"{""type"":""Point"",""coordinates"":[-73.74704229802063,42.71196078267827]}"
8,10.0,1328,"{""type"":""Point"",""coordinates"":[-73.74691990433853,42.71196078267827]}"
9,10.0,1328,"{""type"":""Point"",""coordinates"":[-73.74679751065642,42.71196078267827]}"
10,10.0,1328,"{""type"":""Point"",""coordinates"":[-73.7478990537954,42.71187085051768]}"
11,10.0,1328,"{""type"":""Point"",""coordinates"":[-73.74777666011329,42.71187085051768]}"
12,10.0,1328,"{""type"":""Point"",""coordinates"":[-73.74765426643118,42.71187085051768]}"
13,10.0,1328,"{""type"":""Point"",""coordinates"":[-73.74753187274906,42.71187085051768]}"
14,10.0,1328,"{""type"":""Point"",""coordinates"":[-73.74740947906697,42.71187085051768]}"
15,10.0,1328,"{""type"":""Point"",""coordinates"":[-73.74728708538485,42.71187085051768]}"
16,10.0,1328,"{""type"":""Point"",""coordinates"":[-73.74716469170276,42.71187085051767]}"
17,10.0,1328,"{""type"":""Point"",""coordinates"":[-73.74704229802063,42.71187085051767]}"
18,10.0,1328,"{""type"":""Point"",""coordinates"":[-73.74691990433853,42.71187085051768]}"
19,10.0,1328,"{""type"":""Point"",""coordinates"":[-73.74679751065642,42.71187085051767]}"
20,10.0,1328,"{""type"":""Point"",""coordinates"":[-73.7478990537954,42.711780918357086]}"
21,10.0,1328,"{""type"":""Point"",""coordinates"":[-73.74777666011329,42.711780918357086]}"
22,10.0,1328,"{""type"":""Point"",""coordinates"":[-73.74765426643118,42.711780918357086]}"
23,10.0,1328,"{""type"":""Point"",""coordinates"":[-73.74753187274906,42.711780918357086]}"
24,10.0,1328,"{""type"":""Point"",""coordinates"":[-73.74740947906697,42.711780918357086]}"
