system:index,median,plot_id,.geo
0,10.0,5236,"{""type"":""Point"",""coordinates"":[-74.19080208732196,40.81506317464867]}"
1,50.0,5236,"{""type"":""Point"",""coordinates"":[-74.19068325956034,40.81506317464867]}"
2,50.0,5236,"{""type"":""Point"",""coordinates"":[-74.19056443179875,40.81506317464867]}"
3,50.0,5236,"{""type"":""Point"",""coordinates"":[-74.19044560403714,40.81506317464867]}"
4,50.0,5236,"{""type"":""Point"",""coordinates"":[-74.19032677627554,40.81506317464867]}"
5,50.0,5236,"{""type"":""Point"",""coordinates"":[-74.19020794851393,40.81506317464867]}"
6,50.0,5236,"{""type"":""Point"",""coordinates"":[-74.19008912075235,40.81506317464867]}"
7,50.0,5236,"{""type"":""Point"",""coordinates"":[-74.18997029299072,40.81506317464867]}"
8,10.0,5236,"{""type"":""Point"",""coordinates"":[-74.18985146522913,40.81506317464867]}"
9,10.0,5236,"{""type"":""Point"",""coordinates"":[-74.18973263746751,40.81506317464867]}"
10,50.0,5236,"{""type"":""Point"",""coordinates"":[-74.19080208732196,40.814973242488094]}"
11,50.0,5236,"{""type"":""Point"",""coordinates"":[-74.19068325956034,40.81497324248809]}"
12,50.0,5236,"{""type"":""Point"",""coordinates"":[-74.19056443179875,40.81497324248809]}"
13,50.0,5236,"{""type"":""Point"",""coordinates"":[-74.19044560403714,40.81497324248809]}"
14,50.0,5236,"{""type"":""Point"",""coordinates"":[-74.19032677627554,40.814973242488094]}"
15,50.0,5236,"{""type"":""Point"",""coordinates"":[-74.19020794851393,40.81497324248809]}"
16,50.0,5236,"{""type"":""Point"",""coordinates"":[-74.19008912075235,40.81497324248809]}"
17,10.0,5236,"{""type"":""Point"",""coordinates"":[-74.18997029299072,40.814973242488094]}"
18,10.0,5236,"{""type"":""Point"",""coordinates"":[-74.18985146522913,40.81497324248809]}"
19,10.0,5236,"{""type"":""Point"",""coordinates"":[-74.18973263746751,40.814973242488094]}"
20,50.0,5236,"{""type"":""Point"",""coordinates"":[-74.19080208732196,40.814883310327495]}"
21,50.0,5236,"{""type"":""Point"",""coordinates"":[-74.19068325956034,40.814883310327495]}"
22,50.0,5236,"{""type"":""Point"",""coordinates"":[-74.19056443179875,40.81488331032749]}"
23,50.0,5236,"{""type"":""Point"",""coordinates"":[-74.19044560403714,40.814883310327495]}"
24,50.0,5236,"{""type"":""Point"",""coordinates"":[-74.19032677627554,40.814883310327495]}"
25,50.0,5236,"{""type"":""Point"",""coordinates"":[-74.19020794851393,40.814883310327495]}"
26,10.0,5236,"{""type"":""Point"",""coordinates"":[-74.19008912075235,40.81488331032749]}"
27,10.0,5236,"{""type"":""Point"",""coordinates"":[-74.18997029299072,40.814883310327495]}"
28,10.0,5236,"{""type"":""Point"",""coordinates"":[-74.18985146522913,40.814883310327495]}"
29,10.0,5236,"{""type"":""Point"",""coordinates"":[-74.18973263746751,40.81488331032749]}"
30,50.0,5236,"{""type"":""Point"",""coordinates"":[-74.19080208732196,40.814793378166904]}"
31,50.0,5236,"{""type"":""Point"",""coordinates"":[-74.19068325956034,40.814793378166904]}"
32,50.0,5236,"{""type"":""Point"",""coordinates"":[-74.19056443179875,40.814793378166904]}"
33,50.0,5236,"{""type"":""Point"",""coordinates"":[-74.19044560403714,40.814793378166904]}"
34,50.0,5236,"{""type"":""Point"",""coordinates"":[-74.19032677627554,40.814793378166904]}"
35,50.0,5236,"{""type"":""Point"",""coordinates"":[-74.19020794851393,40.814793378166904]}"
36,10.0,5236,"{""type"":""Point"",""coordinates"":[-74.19008912075235,40.814793378166904]}"
37,10.0,5236,"{""type"":""Point"",""coordinates"":[-74.18997029299072,40.814793378166904]}"
38,10.0,5236,"{""type"":""Point"",""coordinates"":[-74.18985146522913,40.814793378166904]}"
39,10.0,5236,"{""type"":""Point"",""coordinates"":[-74.18973263746751,40.814793378166904]}"
40,50.0,5236,"{""type"":""Point"",""coordinates"":[-74.19080208732196,40.81470344600631]}"
41,50.0,5236,"{""type"":""Point"",""coordinates"":[-74.19068325956034,40.81470344600631]}"
42,50.0,5236,"{""type"":""Point"",""coordinates"":[-74.19056443179875,40.81470344600631]}"
43,50.0,5236,"{""type"":""Point"",""coordinates"":[-74.19044560403714,40.81470344600631]}"
44,50.0,5236,"{""type"":""Point"",""coordinates"":[-74.19032677627554,40.81470344600631]}"
45,50.0,5236,"{""type"":""Point"",""coordinates"":[-74.19020794851393,40.81470344600631]}"
46,30.0,5236,"{""type"":""Point"",""coordinates"":[-74.19008912075235,40.81470344600631]}"
47,30.0,5236,"{""type"":""Point"",""coordinates"":[-74.18997029299072,40.81470344600631]}"
48,10.0,5236,"{""type"":""Point"",""coordinates"":[-74.18985146522913,40.81470344600631]}"
49,10.0,5236,"{""type"":""Point"",""coordinates"":[-74.18973263746751,40.81470344600631]}"
50,50.0,5236,"{""type"":""Point"",""coordinates"":[-74.19080208732196,40.81461351384572]}"
51,50.0,5236,"{""type"":""Point"",""coordinates"":[-74.19068325956034,40.81461351384572]}"
52,50.0,5236,"{""type"":""Point"",""coordinates"":[-74.19056443179875,40.81461351384572]}"
53,50.0,5236,"{""type"":""Point"",""coordinates"":[-74.19044560403714,40.81461351384572]}"
54,50.0,5236,"{""type"":""Point"",""coordinates"":[-74.19032677627554,40.81461351384572]}"
55,50.0,5236,"{""type"":""Point"",""coordinates"":[-74.19020794851393,40.81461351384572]}"
56,30.0,5236,"{""type"":""Point"",""coordinates"":[-74.19008912075235,40.81461351384572]}"
57,10.0,5236,"{""type"":""Point"",""coordinates"":[-74.18997029299072,40.81461351384572]}"
58,10.0,5236,"{""type"":""Point"",""coordinates"":[-74.18985146522913,40.81461351384572]}"
59,10.0,5236,"{""type"":""Point"",""coordinates"":[-74.18973263746751,40.81461351384572]}"
60,50.0,5236,"{""type"":""Point"",""coordinates"":[-74.19080208732196,40.81452358168513]}"
61,50.0,5236,"{""type"":""Point"",""coordinates"":[-74.19068325956034,40.81452358168514]}"
62,50.0,5236,"{""type"":""Point"",""coordinates"":[-74.19056443179875,40.81452358168514]}"
63,50.0,5236,"{""type"":""Point"",""coordinates"":[-74.19044560403714,40.81452358168513]}"
64,50.0,5236,"{""type"":""Point"",""coordinates"":[-74.19032677627554,40.81452358168513]}"
65,10.0,5236,"{""type"":""Point"",""coordinates"":[-74.19020794851393,40.81452358168513]}"
66,10.0,5236,"{""type"":""Point"",""coordinates"":[-74.19008912075235,40.81452358168513]}"
67,10.0,5236,"{""type"":""Point"",""coordinates"":[-74.18997029299072,40.81452358168513]}"
68,10.0,5236,"{""type"":""Point"",""coordinates"":[-74.18985146522913,40.81452358168514]}"
69,10.0,5236,"{""type"":""Point"",""coordinates"":[-74.18973263746751,40.81452358168513]}"
70,50.0,5236,"{""type"":""Point"",""coordinates"":[-74.19080208732196,40.81443364952454]}"
71,50.0,5236,"{""type"":""Point"",""coordinates"":[-74.19068325956034,40.81443364952454]}"
72,50.0,5236,"{""type"":""Point"",""coordinates"":[-74.19056443179875,40.81443364952454]}"
73,10.0,5236,"{""type"":""Point"",""coordinates"":[-74.19044560403714,40.81443364952454]}"
74,10.0,5236,"{""type"":""Point"",""coordinates"":[-74.19032677627554,40.814433649524545]}"
75,60.0,5236,"{""type"":""Point"",""coordinates"":[-74.19020794851393,40.81443364952454]}"
76,10.0,5236,"{""type"":""Point"",""coordinates"":[-74.19008912075235,40.81443364952454]}"
