system:index,median,plot_id,.geo
0,10.0,7206,"{""type"":""Point"",""coordinates"":[-77.31614990277411,38.92181260402364]}"
1,10.0,7206,"{""type"":""Point"",""coordinates"":[-77.31603430999478,38.92181260402364]}"
2,10.0,7206,"{""type"":""Point"",""coordinates"":[-77.31591871721544,38.92181260402364]}"
3,10.0,7206,"{""type"":""Point"",""coordinates"":[-77.31580312443609,38.92181260402364]}"
4,10.0,7206,"{""type"":""Point"",""coordinates"":[-77.31568753165675,38.92181260402364]}"
5,10.0,7206,"{""type"":""Point"",""coordinates"":[-77.31557193887741,38.92181260402364]}"
6,30.0,7206,"{""type"":""Point"",""coordinates"":[-77.31545634609807,38.92181260402364]}"
7,10.0,7206,"{""type"":""Point"",""coordinates"":[-77.31534075331874,38.92181260402364]}"
8,10.0,7206,"{""type"":""Point"",""coordinates"":[-77.3152251605394,38.92181260402364]}"
9,10.0,7206,"{""type"":""Point"",""coordinates"":[-77.31510956776005,38.92181260402364]}"
10,10.0,7206,"{""type"":""Point"",""coordinates"":[-77.31614990277411,38.921722671863044]}"
11,10.0,7206,"{""type"":""Point"",""coordinates"":[-77.31603430999478,38.921722671863044]}"
12,10.0,7206,"{""type"":""Point"",""coordinates"":[-77.31591871721544,38.921722671863044]}"
13,10.0,7206,"{""type"":""Point"",""coordinates"":[-77.31580312443609,38.921722671863044]}"
14,10.0,7206,"{""type"":""Point"",""coordinates"":[-77.31568753165675,38.921722671863044]}"
15,30.0,7206,"{""type"":""Point"",""coordinates"":[-77.31557193887741,38.921722671863044]}"
16,30.0,7206,"{""type"":""Point"",""coordinates"":[-77.31545634609807,38.921722671863044]}"
17,30.0,7206,"{""type"":""Point"",""coordinates"":[-77.31534075331874,38.921722671863044]}"
18,10.0,7206,"{""type"":""Point"",""coordinates"":[-77.3152251605394,38.921722671863044]}"
19,10.0,7206,"{""type"":""Point"",""coordinates"":[-77.31510956776005,38.921722671863044]}"
20,10.0,7206,"{""type"":""Point"",""coordinates"":[-77.31614990277411,38.92163273970245]}"
21,10.0,7206,"{""type"":""Point"",""coordinates"":[-77.31603430999478,38.92163273970245]}"
22,10.0,7206,"{""type"":""Point"",""coordinates"":[-77.31591871721544,38.92163273970245]}"
23,10.0,7206,"{""type"":""Point"",""coordinates"":[-77.31580312443609,38.92163273970245]}"
24,10.0,7206,"{""type"":""Point"",""coordinates"":[-77.31568753165675,38.92163273970245]}"
25,10.0,7206,"{""type"":""Point"",""coordinates"":[-77.31557193887741,38.92163273970245]}"
26,30.0,7206,"{""type"":""Point"",""coordinates"":[-77.31545634609807,38.92163273970245]}"
27,30.0,7206,"{""type"":""Point"",""coordinates"":[-77.31534075331874,38.92163273970245]}"
28,30.0,7206,"{""type"":""Point"",""coordinates"":[-77.3152251605394,38.92163273970245]}"
29,10.0,7206,"{""type"":""Point"",""coordinates"":[-77.31510956776005,38.92163273970245]}"
30,10.0,7206,"{""type"":""Point"",""coordinates"":[-77.31614990277411,38.921542807541854]}"
31,10.0,7206,"{""type"":""Point"",""coordinates"":[-77.31603430999478,38.92154280754186]}"
32,10.0,7206,"{""type"":""Point"",""coordinates"":[-77.31591871721544,38.92154280754186]}"
33,10.0,7206,"{""type"":""Point"",""coordinates"":[-77.31580312443609,38.921542807541854]}"
34,10.0,7206,"{""type"":""Point"",""coordinates"":[-77.31568753165675,38.921542807541854]}"
35,10.0,7206,"{""type"":""Point"",""coordinates"":[-77.31557193887741,38.92154280754186]}"
36,10.0,7206,"{""type"":""Point"",""coordinates"":[-77.31545634609807,38.921542807541854]}"
37,10.0,7206,"{""type"":""Point"",""coordinates"":[-77.31534075331874,38.921542807541854]}"
38,10.0,7206,"{""type"":""Point"",""coordinates"":[-77.3152251605394,38.92154280754186]}"
39,10.0,7206,"{""type"":""Point"",""coordinates"":[-77.31510956776005,38.92154280754186]}"
40,10.0,7206,"{""type"":""Point"",""coordinates"":[-77.31614990277411,38.92145287538127]}"
41,10.0,7206,"{""type"":""Point"",""coordinates"":[-77.31603430999478,38.92145287538127]}"
42,10.0,7206,"{""type"":""Point"",""coordinates"":[-77.31591871721544,38.92145287538127]}"
43,10.0,7206,"{""type"":""Point"",""coordinates"":[-77.31580312443609,38.92145287538126]}"
44,10.0,7206,"{""type"":""Point"",""coordinates"":[-77.31568753165675,38.92145287538127]}"
45,10.0,7206,"{""type"":""Point"",""coordinates"":[-77.31557193887741,38.92145287538127]}"
46,10.0,7206,"{""type"":""Point"",""coordinates"":[-77.31545634609807,38.92145287538127]}"
47,10.0,7206,"{""type"":""Point"",""coordinates"":[-77.31534075331874,38.92145287538127]}"
48,10.0,7206,"{""type"":""Point"",""coordinates"":[-77.3152251605394,38.92145287538127]}"
49,10.0,7206,"{""type"":""Point"",""coordinates"":[-77.31510956776005,38.92145287538126]}"
50,10.0,7206,"{""type"":""Point"",""coordinates"":[-77.31614990277411,38.92136294322068]}"
51,10.0,7206,"{""type"":""Point"",""coordinates"":[-77.31603430999478,38.921362943220686]}"
52,10.0,7206,"{""type"":""Point"",""coordinates"":[-77.31591871721544,38.92136294322068]}"
53,10.0,7206,"{""type"":""Point"",""coordinates"":[-77.31580312443609,38.92136294322068]}"
54,10.0,7206,"{""type"":""Point"",""coordinates"":[-77.31568753165675,38.92136294322068]}"
55,10.0,7206,"{""type"":""Point"",""coordinates"":[-77.31557193887741,38.92136294322068]}"
56,10.0,7206,"{""type"":""Point"",""coordinates"":[-77.31545634609807,38.92136294322068]}"
57,10.0,7206,"{""type"":""Point"",""coordinates"":[-77.31534075331874,38.92136294322068]}"
58,10.0,7206,"{""type"":""Point"",""coordinates"":[-77.3152251605394,38.92136294322068]}"
59,10.0,7206,"{""type"":""Point"",""coordinates"":[-77.31510956776005,38.92136294322068]}"
60,10.0,7206,"{""type"":""Point"",""coordinates"":[-77.31614990277411,38.92127301106009]}"
61,10.0,7206,"{""type"":""Point"",""coordinates"":[-77.31603430999478,38.92127301106009]}"
62,10.0,7206,"{""type"":""Point"",""coordinates"":[-77.31591871721544,38.92127301106009]}"
63,10.0,7206,"{""type"":""Point"",""coordinates"":[-77.31580312443609,38.921273011060094]}"
64,10.0,7206,"{""type"":""Point"",""coordinates"":[-77.31568753165675,38.92127301106009]}"
65,10.0,7206,"{""type"":""Point"",""coordinates"":[-77.31557193887741,38.92127301106009]}"
66,10.0,7206,"{""type"":""Point"",""coordinates"":[-77.31545634609807,38.92127301106009]}"
67,10.0,7206,"{""type"":""Point"",""coordinates"":[-77.31534075331874,38.92127301106009]}"
68,10.0,7206,"{""type"":""Point"",""coordinates"":[-77.3152251605394,38.92127301106009]}"
69,10.0,7206,"{""type"":""Point"",""coordinates"":[-77.31510956776005,38.92127301106009]}"
70,10.0,7206,"{""type"":""Point"",""coordinates"":[-77.31614990277411,38.921183078899496]}"
71,10.0,7206,"{""type"":""Point"",""coordinates"":[-77.31603430999478,38.9211830788995]}"
72,10.0,7206,"{""type"":""Point"",""coordinates"":[-77.31591871721544,38.921183078899496]}"
73,10.0,7206,"{""type"":""Point"",""coordinates"":[-77.31580312443609,38.921183078899496]}"
74,10.0,7206,"{""type"":""Point"",""coordinates"":[-77.31568753165675,38.921183078899496]}"
75,10.0,7206,"{""type"":""Point"",""coordinates"":[-77.31557193887741,38.921183078899496]}"
76,10.0,7206,"{""type"":""Point"",""coordinates"":[-77.31545634609807,38.921183078899496]}"
77,10.0,7206,"{""type"":""Point"",""coordinates"":[-77.31534075331874,38.921183078899496]}"
78,10.0,7206,"{""type"":""Point"",""coordinates"":[-77.3152251605394,38.921183078899496]}"
79,10.0,7206,"{""type"":""Point"",""coordinates"":[-77.31510956776005,38.921183078899496]}"
80,10.0,7206,"{""type"":""Point"",""coordinates"":[-77.31614990277411,38.9210931467389]}"
81,10.0,7206,"{""type"":""Point"",""coordinates"":[-77.31603430999478,38.9210931467389]}"
82,10.0,7206,"{""type"":""Point"",""coordinates"":[-77.31591871721544,38.9210931467389]}"
83,10.0,7206,"{""type"":""Point"",""coordinates"":[-77.31580312443609,38.9210931467389]}"
84,10.0,7206,"{""type"":""Point"",""coordinates"":[-77.31568753165675,38.9210931467389]}"
85,10.0,7206,"{""type"":""Point"",""coordinates"":[-77.31557193887741,38.9210931467389]}"
86,10.0,7206,"{""type"":""Point"",""coordinates"":[-77.31545634609807,38.9210931467389]}"
87,10.0,7206,"{""type"":""Point"",""coordinates"":[-77.31534075331874,38.9210931467389]}"
88,10.0,7206,"{""type"":""Point"",""coordinates"":[-77.3152251605394,38.9210931467389]}"
89,10.0,7206,"{""type"":""Point"",""coordinates"":[-77.31510956776005,38.9210931467389]}"
90,10.0,7206,"{""type"":""Point"",""coordinates"":[-77.31614990277411,38.92100321457831]}"
91,10.0,7206,"{""type"":""Point"",""coordinates"":[-77.31603430999478,38.92100321457831]}"
92,10.0,7206,"{""type"":""Point"",""coordinates"":[-77.31591871721544,38.92100321457831]}"
