system:index,median,plot_id,.geo
0,50.0,5409,"{""type"":""Point"",""coordinates"":[-75.16447643892965,40.002328606767065]}"
1,50.0,5409,"{""type"":""Point"",""coordinates"":[-75.16435903752372,40.002328606767065]}"
2,50.0,5409,"{""type"":""Point"",""coordinates"":[-75.16424163611781,40.002328606767065]}"
3,50.0,5409,"{""type"":""Point"",""coordinates"":[-75.16412423471188,40.002328606767065]}"
4,50.0,5409,"{""type"":""Point"",""coordinates"":[-75.16400683330595,40.002328606767065]}"
5,50.0,5409,"{""type"":""Point"",""coordinates"":[-75.16388943190003,40.002328606767065]}"
6,50.0,5409,"{""type"":""Point"",""coordinates"":[-75.1637720304941,40.00232860676706]}"
7,60.0,5409,"{""type"":""Point"",""coordinates"":[-75.16365462908817,40.002328606767065]}"
8,60.0,5409,"{""type"":""Point"",""coordinates"":[-75.16353722768226,40.002328606767065]}"
9,60.0,5409,"{""type"":""Point"",""coordinates"":[-75.16341982627632,40.002328606767065]}"
10,50.0,5409,"{""type"":""Point"",""coordinates"":[-75.16447643892965,40.002238674606474]}"
11,50.0,5409,"{""type"":""Point"",""coordinates"":[-75.16435903752372,40.00223867460647]}"
12,50.0,5409,"{""type"":""Point"",""coordinates"":[-75.16424163611781,40.002238674606474]}"
13,50.0,5409,"{""type"":""Point"",""coordinates"":[-75.16412423471188,40.00223867460647]}"
14,50.0,5409,"{""type"":""Point"",""coordinates"":[-75.16400683330595,40.00223867460647]}"
15,50.0,5409,"{""type"":""Point"",""coordinates"":[-75.16388943190003,40.00223867460646]}"
16,50.0,5409,"{""type"":""Point"",""coordinates"":[-75.1637720304941,40.00223867460647]}"
17,60.0,5409,"{""type"":""Point"",""coordinates"":[-75.16365462908817,40.00223867460647]}"
18,60.0,5409,"{""type"":""Point"",""coordinates"":[-75.16353722768226,40.00223867460646]}"
19,60.0,5409,"{""type"":""Point"",""coordinates"":[-75.16341982627632,40.00223867460646]}"
20,50.0,5409,"{""type"":""Point"",""coordinates"":[-75.16447643892965,40.002148742445875]}"
21,50.0,5409,"{""type"":""Point"",""coordinates"":[-75.16435903752372,40.002148742445875]}"
22,50.0,5409,"{""type"":""Point"",""coordinates"":[-75.16424163611781,40.002148742445875]}"
23,50.0,5409,"{""type"":""Point"",""coordinates"":[-75.16412423471188,40.002148742445875]}"
24,50.0,5409,"{""type"":""Point"",""coordinates"":[-75.16400683330595,40.002148742445875]}"
25,50.0,5409,"{""type"":""Point"",""coordinates"":[-75.16388943190003,40.002148742445875]}"
26,50.0,5409,"{""type"":""Point"",""coordinates"":[-75.1637720304941,40.002148742445875]}"
27,60.0,5409,"{""type"":""Point"",""coordinates"":[-75.16365462908817,40.002148742445875]}"
28,60.0,5409,"{""type"":""Point"",""coordinates"":[-75.16353722768226,40.002148742445875]}"
29,60.0,5409,"{""type"":""Point"",""coordinates"":[-75.16341982627632,40.002148742445875]}"
30,50.0,5409,"{""type"":""Point"",""coordinates"":[-75.16447643892965,40.002058810285284]}"
31,50.0,5409,"{""type"":""Point"",""coordinates"":[-75.16435903752372,40.002058810285284]}"
32,50.0,5409,"{""type"":""Point"",""coordinates"":[-75.16424163611781,40.00205881028529]}"
33,50.0,5409,"{""type"":""Point"",""coordinates"":[-75.16412423471188,40.002058810285284]}"
34,50.0,5409,"{""type"":""Point"",""coordinates"":[-75.16400683330595,40.002058810285284]}"
35,50.0,5409,"{""type"":""Point"",""coordinates"":[-75.16388943190003,40.002058810285284]}"
36,50.0,5409,"{""type"":""Point"",""coordinates"":[-75.1637720304941,40.002058810285284]}"
