system:index,median,plot_id,.geo
0,10.0,7800,"{""type"":""Point"",""coordinates"":[-74.30717714527051,40.58166169472266]}"
1,10.0,7800,"{""type"":""Point"",""coordinates"":[-74.3070587331084,40.58166169472266]}"
2,10.0,7800,"{""type"":""Point"",""coordinates"":[-74.3069403209463,40.58166169472266]}"
3,10.0,7800,"{""type"":""Point"",""coordinates"":[-74.30682190878419,40.58166169472266]}"
4,30.0,7800,"{""type"":""Point"",""coordinates"":[-74.30670349662208,40.58166169472266]}"
5,30.0,7800,"{""type"":""Point"",""coordinates"":[-74.30658508445997,40.58166169472266]}"
6,30.0,7800,"{""type"":""Point"",""coordinates"":[-74.30646667229787,40.58166169472266]}"
7,30.0,7800,"{""type"":""Point"",""coordinates"":[-74.30634826013576,40.58166169472266]}"
8,30.0,7800,"{""type"":""Point"",""coordinates"":[-74.30622984797365,40.58166169472266]}"
9,30.0,7800,"{""type"":""Point"",""coordinates"":[-74.30611143581154,40.58166169472266]}"
10,10.0,7800,"{""type"":""Point"",""coordinates"":[-74.30717714527051,40.58157176256208]}"
11,10.0,7800,"{""type"":""Point"",""coordinates"":[-74.3070587331084,40.58157176256207]}"
12,10.0,7800,"{""type"":""Point"",""coordinates"":[-74.3069403209463,40.58157176256208]}"
13,30.0,7800,"{""type"":""Point"",""coordinates"":[-74.30682190878419,40.58157176256208]}"
14,30.0,7800,"{""type"":""Point"",""coordinates"":[-74.30670349662208,40.58157176256208]}"
15,30.0,7800,"{""type"":""Point"",""coordinates"":[-74.30658508445997,40.58157176256208]}"
16,30.0,7800,"{""type"":""Point"",""coordinates"":[-74.30646667229787,40.58157176256207]}"
17,30.0,7800,"{""type"":""Point"",""coordinates"":[-74.30634826013576,40.58157176256207]}"
18,30.0,7800,"{""type"":""Point"",""coordinates"":[-74.30622984797365,40.58157176256208]}"
19,30.0,7800,"{""type"":""Point"",""coordinates"":[-74.30611143581154,40.58157176256208]}"
20,10.0,7800,"{""type"":""Point"",""coordinates"":[-74.30717714527051,40.58148183040148]}"
21,10.0,7800,"{""type"":""Point"",""coordinates"":[-74.3070587331084,40.58148183040148]}"
22,10.0,7800,"{""type"":""Point"",""coordinates"":[-74.3069403209463,40.58148183040148]}"
23,30.0,7800,"{""type"":""Point"",""coordinates"":[-74.30682190878419,40.58148183040148]}"
24,30.0,7800,"{""type"":""Point"",""coordinates"":[-74.30670349662208,40.58148183040147]}"
25,30.0,7800,"{""type"":""Point"",""coordinates"":[-74.30658508445997,40.58148183040148]}"
26,30.0,7800,"{""type"":""Point"",""coordinates"":[-74.30646667229787,40.58148183040148]}"
27,30.0,7800,"{""type"":""Point"",""coordinates"":[-74.30634826013576,40.58148183040148]}"
28,30.0,7800,"{""type"":""Point"",""coordinates"":[-74.30622984797365,40.58148183040148]}"
29,10.0,7800,"{""type"":""Point"",""coordinates"":[-74.30611143581154,40.58148183040148]}"
30,50.0,7800,"{""type"":""Point"",""coordinates"":[-74.30717714527051,40.58139189824089]}"
31,50.0,7800,"{""type"":""Point"",""coordinates"":[-74.3070587331084,40.58139189824089]}"
32,30.0,7800,"{""type"":""Point"",""coordinates"":[-74.3069403209463,40.58139189824089]}"
33,30.0,7800,"{""type"":""Point"",""coordinates"":[-74.30682190878419,40.58139189824089]}"
34,30.0,7800,"{""type"":""Point"",""coordinates"":[-74.30670349662208,40.58139189824089]}"
35,30.0,7800,"{""type"":""Point"",""coordinates"":[-74.30658508445997,40.581391898240895]}"
36,30.0,7800,"{""type"":""Point"",""coordinates"":[-74.30646667229787,40.58139189824089]}"
37,30.0,7800,"{""type"":""Point"",""coordinates"":[-74.30634826013576,40.58139189824089]}"
38,30.0,7800,"{""type"":""Point"",""coordinates"":[-74.30622984797365,40.581391898240895]}"
39,30.0,7800,"{""type"":""Point"",""coordinates"":[-74.30611143581154,40.58139189824089]}"
40,50.0,7800,"{""type"":""Point"",""coordinates"":[-74.30717714527051,40.58130196608029]}"
41,30.0,7800,"{""type"":""Point"",""coordinates"":[-74.3070587331084,40.5813019660803]}"
42,30.0,7800,"{""type"":""Point"",""coordinates"":[-74.3069403209463,40.5813019660803]}"
43,30.0,7800,"{""type"":""Point"",""coordinates"":[-74.30682190878419,40.5813019660803]}"
