system:index,median,plot_id,.geo
0,80.0,6308,"{""type"":""Point"",""coordinates"":[-66.08584736530693,18.447400606767054]}"
1,80.0,6308,"{""type"":""Point"",""coordinates"":[-66.08575256183954,18.447400606767054]}"
2,80.0,6308,"{""type"":""Point"",""coordinates"":[-66.08565775837215,18.447400606767054]}"
3,80.0,6308,"{""type"":""Point"",""coordinates"":[-66.08556295490477,18.447400606767054]}"
4,95.0,6308,"{""type"":""Point"",""coordinates"":[-66.08546815143738,18.447400606767054]}"
5,95.0,6308,"{""type"":""Point"",""coordinates"":[-66.08537334796999,18.447400606767058]}"
6,10.0,6308,"{""type"":""Point"",""coordinates"":[-66.0852785445026,18.447400606767054]}"
7,10.0,6308,"{""type"":""Point"",""coordinates"":[-66.08518374103522,18.447400606767054]}"
8,10.0,6308,"{""type"":""Point"",""coordinates"":[-66.08508893756783,18.447400606767054]}"
9,10.0,6308,"{""type"":""Point"",""coordinates"":[-66.08499413410044,18.447400606767054]}"
10,80.0,6308,"{""type"":""Point"",""coordinates"":[-66.08584736530693,18.447310674606467]}"
11,80.0,6308,"{""type"":""Point"",""coordinates"":[-66.08575256183954,18.447310674606463]}"
12,80.0,6308,"{""type"":""Point"",""coordinates"":[-66.08565775837215,18.447310674606463]}"
13,80.0,6308,"{""type"":""Point"",""coordinates"":[-66.08556295490477,18.447310674606463]}"
14,80.0,6308,"{""type"":""Point"",""coordinates"":[-66.08546815143738,18.447310674606463]}"
15,95.0,6308,"{""type"":""Point"",""coordinates"":[-66.08537334796999,18.447310674606463]}"
16,80.0,6308,"{""type"":""Point"",""coordinates"":[-66.0852785445026,18.447310674606463]}"
17,10.0,6308,"{""type"":""Point"",""coordinates"":[-66.08518374103522,18.447310674606463]}"
18,10.0,6308,"{""type"":""Point"",""coordinates"":[-66.08508893756783,18.447310674606463]}"
19,10.0,6308,"{""type"":""Point"",""coordinates"":[-66.08499413410044,18.447310674606463]}"
20,80.0,6308,"{""type"":""Point"",""coordinates"":[-66.08584736530693,18.447220742445875]}"
21,80.0,6308,"{""type"":""Point"",""coordinates"":[-66.08575256183954,18.44722074244587]}"
22,80.0,6308,"{""type"":""Point"",""coordinates"":[-66.08565775837215,18.44722074244587]}"
23,80.0,6308,"{""type"":""Point"",""coordinates"":[-66.08556295490477,18.44722074244587]}"
24,80.0,6308,"{""type"":""Point"",""coordinates"":[-66.08546815143738,18.44722074244587]}"
25,80.0,6308,"{""type"":""Point"",""coordinates"":[-66.08537334796999,18.44722074244587]}"
26,80.0,6308,"{""type"":""Point"",""coordinates"":[-66.0852785445026,18.447220742445868]}"
27,80.0,6308,"{""type"":""Point"",""coordinates"":[-66.08518374103522,18.447220742445868]}"
28,80.0,6308,"{""type"":""Point"",""coordinates"":[-66.08508893756783,18.44722074244587]}"
29,95.0,6308,"{""type"":""Point"",""coordinates"":[-66.08499413410044,18.44722074244587]}"
30,80.0,6308,"{""type"":""Point"",""coordinates"":[-66.08584736530693,18.44713081028528]}"
31,80.0,6308,"{""type"":""Point"",""coordinates"":[-66.08575256183954,18.44713081028528]}"
32,80.0,6308,"{""type"":""Point"",""coordinates"":[-66.08565775837215,18.44713081028528]}"
33,80.0,6308,"{""type"":""Point"",""coordinates"":[-66.08556295490477,18.44713081028528]}"
34,80.0,6308,"{""type"":""Point"",""coordinates"":[-66.08546815143738,18.44713081028528]}"
35,80.0,6308,"{""type"":""Point"",""coordinates"":[-66.08537334796999,18.44713081028528]}"
36,80.0,6308,"{""type"":""Point"",""coordinates"":[-66.0852785445026,18.44713081028528]}"
37,80.0,6308,"{""type"":""Point"",""coordinates"":[-66.08518374103522,18.44713081028528]}"
38,80.0,6308,"{""type"":""Point"",""coordinates"":[-66.08508893756783,18.44713081028528]}"
39,80.0,6308,"{""type"":""Point"",""coordinates"":[-66.08499413410044,18.44713081028528]}"
40,80.0,6308,"{""type"":""Point"",""coordinates"":[-66.08584736530693,18.447040878124685]}"
41,80.0,6308,"{""type"":""Point"",""coordinates"":[-66.08575256183954,18.44704087812468]}"
42,80.0,6308,"{""type"":""Point"",""coordinates"":[-66.08565775837215,18.447040878124685]}"
43,80.0,6308,"{""type"":""Point"",""coordinates"":[-66.08556295490477,18.44704087812469]}"
44,80.0,6308,"{""type"":""Point"",""coordinates"":[-66.08546815143738,18.447040878124685]}"
45,80.0,6308,"{""type"":""Point"",""coordinates"":[-66.08537334796999,18.447040878124685]}"
46,80.0,6308,"{""type"":""Point"",""coordinates"":[-66.0852785445026,18.447040878124685]}"
47,80.0,6308,"{""type"":""Point"",""coordinates"":[-66.08518374103522,18.447040878124685]}"
48,80.0,6308,"{""type"":""Point"",""coordinates"":[-66.08508893756783,18.447040878124685]}"
49,80.0,6308,"{""type"":""Point"",""coordinates"":[-66.08499413410044,18.44704087812468]}"
50,80.0,6308,"{""type"":""Point"",""coordinates"":[-66.08584736530693,18.446950945964097]}"
51,80.0,6308,"{""type"":""Point"",""coordinates"":[-66.08575256183954,18.446950945964097]}"
52,80.0,6308,"{""type"":""Point"",""coordinates"":[-66.08565775837215,18.446950945964097]}"
53,80.0,6308,"{""type"":""Point"",""coordinates"":[-66.08556295490477,18.446950945964097]}"
