system:index,median,plot_id,.geo
0,30.0,4631,"{""type"":""Point"",""coordinates"":[-77.61287623219567,37.66677617472267]}"
1,30.0,4631,"{""type"":""Point"",""coordinates"":[-77.6127626215725,37.66677617472266]}"
2,30.0,4631,"{""type"":""Point"",""coordinates"":[-77.61264901094931,37.66677617472266]}"
3,30.0,4631,"{""type"":""Point"",""coordinates"":[-77.61253540032612,37.66677617472266]}"
4,30.0,4631,"{""type"":""Point"",""coordinates"":[-77.61242178970294,37.66677617472266]}"
5,30.0,4631,"{""type"":""Point"",""coordinates"":[-77.61230817907975,37.66677617472266]}"
6,30.0,4631,"{""type"":""Point"",""coordinates"":[-77.61219456845657,37.66677617472266]}"
7,30.0,4631,"{""type"":""Point"",""coordinates"":[-77.61208095783338,37.66677617472266]}"
8,30.0,4631,"{""type"":""Point"",""coordinates"":[-77.6119673472102,37.66677617472266]}"
9,30.0,4631,"{""type"":""Point"",""coordinates"":[-77.61185373658701,37.66677617472267]}"
10,30.0,4631,"{""type"":""Point"",""coordinates"":[-77.61287623219567,37.66668624256207]}"
11,30.0,4631,"{""type"":""Point"",""coordinates"":[-77.6127626215725,37.66668624256207]}"
12,30.0,4631,"{""type"":""Point"",""coordinates"":[-77.61264901094931,37.66668624256207]}"
13,30.0,4631,"{""type"":""Point"",""coordinates"":[-77.61253540032612,37.66668624256207]}"
14,30.0,4631,"{""type"":""Point"",""coordinates"":[-77.61242178970294,37.66668624256207]}"
15,30.0,4631,"{""type"":""Point"",""coordinates"":[-77.61230817907975,37.66668624256207]}"
16,30.0,4631,"{""type"":""Point"",""coordinates"":[-77.61219456845657,37.66668624256207]}"
17,30.0,4631,"{""type"":""Point"",""coordinates"":[-77.61208095783338,37.66668624256207]}"
18,30.0,4631,"{""type"":""Point"",""coordinates"":[-77.6119673472102,37.66668624256207]}"
19,30.0,4631,"{""type"":""Point"",""coordinates"":[-77.61185373658701,37.66668624256207]}"
20,30.0,4631,"{""type"":""Point"",""coordinates"":[-77.61287623219567,37.66659631040149]}"
21,30.0,4631,"{""type"":""Point"",""coordinates"":[-77.6127626215725,37.66659631040149]}"
22,30.0,4631,"{""type"":""Point"",""coordinates"":[-77.61264901094931,37.66659631040149]}"
23,30.0,4631,"{""type"":""Point"",""coordinates"":[-77.61253540032612,37.66659631040149]}"
24,30.0,4631,"{""type"":""Point"",""coordinates"":[-77.61242178970294,37.66659631040149]}"
25,30.0,4631,"{""type"":""Point"",""coordinates"":[-77.61230817907975,37.66659631040149]}"
26,30.0,4631,"{""type"":""Point"",""coordinates"":[-77.61219456845657,37.66659631040149]}"
27,30.0,4631,"{""type"":""Point"",""coordinates"":[-77.61208095783338,37.66659631040148]}"
28,30.0,4631,"{""type"":""Point"",""coordinates"":[-77.6119673472102,37.66659631040149]}"
29,30.0,4631,"{""type"":""Point"",""coordinates"":[-77.61185373658701,37.66659631040149]}"
30,50.0,4631,"{""type"":""Point"",""coordinates"":[-77.61287623219567,37.66650637824089]}"
31,30.0,4631,"{""type"":""Point"",""coordinates"":[-77.6127626215725,37.66650637824089]}"
32,30.0,4631,"{""type"":""Point"",""coordinates"":[-77.61264901094931,37.66650637824089]}"
33,30.0,4631,"{""type"":""Point"",""coordinates"":[-77.61253540032612,37.66650637824089]}"
34,30.0,4631,"{""type"":""Point"",""coordinates"":[-77.61242178970294,37.66650637824089]}"
35,30.0,4631,"{""type"":""Point"",""coordinates"":[-77.61230817907975,37.66650637824089]}"
36,30.0,4631,"{""type"":""Point"",""coordinates"":[-77.61219456845657,37.66650637824089]}"
37,30.0,4631,"{""type"":""Point"",""coordinates"":[-77.61208095783338,37.66650637824089]}"
